hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-01-30T16,207.0,340.0,41.4,,5.4,1,1,1,0,1
2022-01-30T17,241.0,367.5,39.6,,5.2,1,1,1,0,1
2022-01-30T19,215.0,334.0,33.5,,5.4,1,1,1,0,1
2022-01-30T23,224.0,327.0,17.8,,6.6,1,1,1,0,1
2022-01-31T00,208.0,305.0,20.7,,6.2,1,1,1,0,1
2022-01-31T01,239.0,354.0,17.9,,6.2,1,1,1,0,1
2022-01-31T02,320.0,428.0,30.6,,6.3,1,1,1,0,1
2022-01-31T04,265.0,436.0,50.5,,7.0,1,1,1,0,1
2022-01-31T05,254.0,376.0,62.4,,8.1,1,1,1,0,1
2022-01-31T06,250.0,480.0,55.0,17.7,8.5,1,1,1,1,1
2022-01-31T07,379.0,622.0,38.4,20.9,7.0,1,1,1,1,1
2022-01-31T08,279.0,459.0,32.7,18.4,6.4,1,1,1,1,1
2022-01-31T10,227.0,381.0,31.3,14.1,6.2,1,1,1,1,1
2022-01-31T17,316.0,476.0,23.6,12.5,6.2,1,1,1,1,1
2022-02-01T10,164.0,280.0,23.1,20.7,6.5,1,1,1,1,1
2022-02-01T11,164.0,280.0,38.2,12.8,5.8,1,1,1,1,1
2022-02-01T12,252.0,383.0,37.9,7.7,5.2,1,1,1,1,1
2022-02-01T13,295.0,422.0,33.5,5.7,5.4,1,1,1,1,1
2022-02-01T18,216.0,300.0,17.2,6.7,5.1,1,1,1,1,1
2022-02-01T19,204.0,263.0,15.5,,5.0,1,1,1,0,1
2022-02-01T20,166.0,216.0,13.2,12.2,4.5,1,1,1,1,1
2022-02-01T21,174.0,235.0,13.9,13.2,4.8,1,1,1,1,1
2022-02-01T22,184.0,252.0,14.1,13.0,5.0,1,1,1,1,1
2022-02-01T23,169.0,244.0,10.1,15.5,4.5,1,1,1,1,1
2022-02-02T00,214.0,284.5,13.85,13.05,4.6,1,1,1,1,1
2022-02-02T02,199.0,269.0,19.8,10.3,4.8,1,1,1,1,1
2022-02-02T03,226.0,322.0,17.6,12.1,5.0,1,1,1,1,1
2022-02-02T04,197.0,332.0,20.6,12.8,5.8,1,1,1,1,1
2022-02-02T06,169.0,310.0,24.2,23.6,7.1,1,1,1,1,1
2022-02-02T07,157.0,280.0,24.3,42.6,8.2,1,1,1,1,1
2022-02-02T11,134.0,305.0,48.0,50.7,7.9,1,1,1,1,1
2022-02-02T12,238.0,439.0,38.4,34.5,6.6,1,1,1,1,1
2022-02-02T13,238.0,403.0,43.0,21.0,6.7,1,1,1,1,1
2022-02-02T14,276.0,459.0,35.4,13.7,6.7,1,1,1,1,1
2022-02-02T15,261.0,394.0,43.5,7.8,5.5,1,1,1,1,1
2022-02-02T17,221.0,322.0,13.4,15.5,4.6,1,1,1,1,1
2022-02-02T18,175.0,261.0,16.2,10.9,3.9,1,1,1,1,1
2022-03-24T20,113.0,234.0,,18.5,,1,1,0,1,0
2022-03-25T12,45.0,207.0,2.3,33.7,7.5,1,1,1,1,1
