hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2020-03-28T18,26.918,61.77,11.067,9.85,5.912,2,2,2,2,2
2020-03-28T19,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-28T20,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-28T21,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-28T22,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-28T23,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T00,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T01,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T02,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T03,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T04,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T05,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T06,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T07,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T08,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T09,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T10,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T11,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T12,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T13,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T14,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T15,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T16,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T17,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T19,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T20,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T21,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T22,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-29T23,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T00,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T03,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T04,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T05,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T06,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T07,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T08,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T09,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T10,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T11,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
2020-03-30T12,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1
