hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-26T10,17.0,107.0,9.2,42.233,10.6,1,1,1,1,1
2018-08-26T11,11.0,96.0,8.1,43.4,12.3,1,1,1,1,1
2018-08-26T12,10.5,96.25,10.425,38.7,8.825,1,1,1,1,1
2018-08-26T13,15.333,113.667,24.367,27.867,13.6,1,1,1,1,1
2018-08-26T14,32.0,140.667,32.8,18.333,12.5,1,1,1,1,1
2018-08-26T15,38.0,151.333,34.833,15.133,10.4,1,1,1,1,1
2018-08-26T16,34.0,150.0,37.1,9.1,9.9,1,1,1,1,1
2018-08-26T17,41.0,205.0,29.5,11.25,9.2,1,1,1,1,1
2018-08-26T18,35.0,168.333,28.7,8.167,8.133,1,1,1,1,1
2018-08-26T19,21.0,77.0,19.7,19.2,14.8,1,1,1,1,1
2018-08-26T20,15.667,54.0,14.3,14.0,9.6,1,1,1,1,1
2018-08-26T21,12.5,41.0,13.75,12.0,7.7,1,1,1,1,1
2018-08-26T22,18.0,36.667,14.333,13.067,7.333,1,1,1,1,1
2018-08-26T23,24.5,34.0,18.3,40.45,8.05,1,1,1,1,1
2018-08-27T00,22.25,31.5,19.45,28.3,7.225,1,1,1,1,1
2018-08-27T01,8.0,22.667,25.467,15.867,6.8,1,1,1,1,1
2018-08-27T02,8.0,17.75,23.675,12.65,7.35,1,1,1,1,1
2018-08-27T03,8.333,17.333,23.6,17.2,8.167,1,1,1,1,1
2018-08-27T04,9.0,30.0,25.6,24.8,7.8,1,1,1,1,1
2018-08-27T11,22.0,129.0,21.8,48.867,10.8,1,1,1,1,1
2018-08-27T12,24.333,149.0,45.567,13.6,12.467,1,1,1,1,1
2018-08-27T13,33.0,189.0,81.6,18.2,13.9,1,1,1,1,1
2018-08-27T14,57.0,149.0,55.8,17.1,11.6,1,1,1,1,1
2018-08-27T15,59.333,154.667,55.0,15.7,11.767,1,1,1,1,1
2018-08-27T16,63.667,156.0,53.6,15.167,11.567,1,1,1,1,1
2018-08-27T17,63.333,133.333,56.4,13.0,11.1,1,1,1,1,1
2018-08-27T18,62.166,125.0,52.883,10.216,10.883,2,2,2,2,2
2018-08-27T19,44.667,101.0,23.8,16.8,18.133,1,1,1,1,1
2018-08-27T20,26.5,83.5,34.4,36.8,15.1,1,1,1,1,1
2018-08-27T21,23.5,68.0,19.1,21.1,7.3,1,1,1,1,1
2018-08-27T22,18.333,43.0,24.033,17.033,7.467,1,1,1,1,1
2018-08-27T23,11.0,19.667,8.333,30.433,9.75,1,1,1,1,1
2018-08-28T00,9.667,7.667,13.467,29.667,9.167,1,1,1,1,1
2018-08-28T01,6.0,7.0,26.45,12.4,8.7,1,1,1,1,1
2018-08-28T02,9.333,14.333,27.033,10.533,8.133,1,1,1,1,1
2018-08-28T03,22.0,33.5,27.475,10.05,10.05,1,1,1,1,1
2018-08-28T04,35.333,64.333,30.233,20.467,9.6,1,1,1,1,1
2018-08-28T05,41.0,74.0,34.45,15.35,12.7,1,1,1,1,1
2018-08-28T06,43.5,69.0,28.25,24.05,9.675,1,1,1,1,1
2018-08-28T07,37.25,51.25,17.725,32.675,6.95,1,1,1,1,1
2018-08-28T08,24.667,41.0,23.0,34.267,6.733,1,1,1,1,1
2018-08-28T09,29.0,56.5,20.65,41.25,6.45,1,1,1,1,1
2018-08-28T10,22.667,51.667,21.267,27.967,6.433,1,1,1,1,1
2018-08-28T11,7.667,45.333,38.1,14.733,9.7,1,1,1,1,1
2018-08-28T12,12.0,61.0,41.25,19.675,14.425,1,1,1,1,1
2018-08-28T13,25.5,77.5,39.3,5.55,17.0,1,1,1,1,1
2018-08-28T14,25.5,73.0,35.25,6.95,11.25,1,1,1,1,1
2018-08-28T15,27.0,56.0,34.2,7.433,2.867,1,1,1,1,1
2018-08-28T16,24.667,46.667,30.6,5.567,4.0,1,1,1,1,1
2018-08-28T17,20.0,48.0,29.4,5.4,3.65,1,1,1,1,1
2018-08-28T18,13.0,38.5,27.35,5.35,10.45,1,1,1,1,1
2018-08-28T19,7.25,29.0,20.325,19.5,15.65,1,1,1,1,1
2018-08-28T20,5.667,22.0,24.2,8.967,14.2,1,1,1,1,1
2018-08-28T21,7.0,22.667,20.733,8.867,20.0,1,1,1,1,1
2018-08-28T22,7.667,29.0,22.7,7.7,20.5,1,1,1,1,1
2018-08-28T23,19.5,43.0,20.45,8.85,8.75,1,1,1,1,1
2018-08-29T00,31.0,58.5,21.45,7.125,15.075,1,1,1,1,1
2018-08-29T01,37.0,79.0,25.45,6.65,15.9,1,1,1,1,1
2018-08-29T02,51.5,95.5,21.95,7.75,14.05,1,1,1,1,1
2018-08-29T03,49.5,102.0,22.85,6.9,15.85,1,1,1,1,1
2018-08-29T04,40.0,111.333,20.267,12.733,18.433,1,1,1,1,1
2018-08-29T05,39.0,116.0,18.35,29.8,18.7,1,1,1,1,1
2018-08-29T06,29.25,96.75,22.1,33.525,14.95,1,1,1,1,1
2018-08-29T07,31.0,60.5,22.15,29.2,13.8,1,1,1,1,1
2018-08-29T08,35.0,40.0,31.3,17.6,12.5,1,1,1,1,1
2018-08-29T09,20.25,32.25,33.425,12.55,13.75,1,1,1,1,1
2018-08-29T10,26.0,49.0,42.167,16.567,13.1,1,1,1,1,1
2018-08-29T11,28.0,71.0,32.2,9.175,14.133,1,1,1,1,1
