hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-25T08,20.0,101.75,18.375,15.95,9.7,1,1,1,1,1
2018-08-25T09,14.0,97.667,19.067,14.7,9.8,1,1,1,1,1
2018-08-25T10,13.0,113.333,25.6,12.8,9.6,1,1,1,1,1
2018-08-25T11,15.25,122.5,,9.175,9.867,1,1,0,1,1
2018-08-25T12,15.5,78.75,30.25,10.25,9.1,1,1,1,1,1
2018-08-25T13,14.75,57.25,34.4,8.15,8.775,1,1,1,1,1
2018-08-25T14,12.5,76.0,37.05,8.3,9.05,1,1,1,1,1
2018-08-25T15,8.667,74.333,36.2,7.533,8.8,1,1,1,1,1
2018-08-25T16,12.333,72.0,32.233,8.633,8.6,1,1,1,1,1
2018-08-25T17,16.333,76.5,30.35,11.575,9.333,1,1,1,1,1
2018-08-25T18,15.834,78.834,26.367,11.034,11.9,2,2,2,2,2
2018-08-25T19,19.0,58.25,21.575,11.6,14.875,1,1,1,1,1
2018-08-25T20,15.25,72.5,17.75,10.85,19.1,1,1,1,1,1
2018-08-25T21,9.25,68.0,17.95,10.25,15.975,1,1,1,1,1
2018-08-25T22,15.5,67.0,17.675,10.1,14.825,1,1,1,1,1
2018-08-25T23,13.75,63.5,17.1,8.8,14.867,1,1,1,1,1
2018-08-26T00,12.0,66.5,17.675,10.1,11.05,1,1,1,1,1
2018-08-26T01,10.0,81.75,17.0,11.55,10.1,1,1,1,1,1
2018-08-26T02,12.5,82.5,16.075,12.4,10.425,1,1,1,1,1
2018-08-26T03,19.5,75.5,16.125,11.3,10.8,1,1,1,1,1
2018-08-26T04,17.5,93.25,16.9,11.85,10.2,1,1,1,1,1
2018-08-26T05,16.667,88.75,18.5,13.5,10.233,1,1,1,1,1
2018-08-26T06,17.25,91.0,18.225,15.0,10.35,1,1,1,1,1
2018-08-26T07,15.0,91.0,17.533,16.367,10.5,1,1,1,1,1
2018-08-26T08,14.0,121.0,17.9,15.175,10.55,1,1,1,1,1
2018-08-26T09,15.25,110.0,18.575,14.675,9.9,1,1,1,1,1
2018-08-26T10,19.667,94.75,18.925,12.25,9.1,1,1,1,1,1
2018-08-26T11,21.75,77.5,22.975,9.825,10.033,1,1,1,1,1
2018-08-26T12,29.0,112.5,31.975,9.75,9.975,1,1,1,1,1
2018-08-26T13,40.0,118.667,34.767,8.567,9.4,1,1,1,1,1
2018-08-26T14,31.75,105.0,30.925,7.325,9.7,1,1,1,1,1
2018-08-26T15,31.0,90.0,24.7,6.767,9.333,1,1,1,1,1
2018-08-26T16,29.0,91.0,27.55,5.9,10.0,1,1,1,1,1
2018-08-26T17,30.333,100.0,31.625,6.25,9.7,1,1,1,1,1
2018-08-26T18,30.5,86.0,26.95,6.3,10.584,2,2,2,2,2
2018-08-26T19,28.0,56.0,22.067,,11.267,1,1,1,0,1
2018-08-26T20,14.0,57.0,19.4,8.35,16.2,1,1,1,1,1
2018-08-26T21,12.0,52.5,19.45,8.8,12.975,1,1,1,1,1
2018-08-26T22,11.75,46.5,19.75,10.2,12.1,1,1,1,1,1
2018-08-26T23,9.5,41.75,17.25,13.9,11.367,1,1,1,1,1
2018-08-27T00,5.25,41.25,19.425,11.625,10.225,1,1,1,1,1
2018-08-27T01,7.0,44.333,20.233,9.667,10.133,1,1,1,1,1
2018-08-27T02,13.5,49.0,29.767,9.0,10.833,1,1,1,1,1
2018-08-27T03,22.5,58.0,34.875,10.5,10.025,1,1,1,1,1
2018-08-27T04,33.0,85.0,36.0,26.75,10.75,1,1,1,1,1
2018-08-27T11,20.333,49.5,21.375,18.75,9.6,1,1,1,1,1
2018-08-27T12,19.25,71.75,30.2,11.5,12.625,1,1,1,1,1
2018-08-27T13,26.0,80.0,37.4,9.2,13.6,1,1,1,1,1
2018-08-27T14,22.0,79.0,60.4,5.7,13.9,1,1,1,1,1
2018-08-27T15,26.75,83.75,60.425,7.075,14.35,1,1,1,1,1
2018-08-27T16,43.667,102.0,52.125,7.675,13.825,1,1,1,1,1
2018-08-27T17,46.75,111.0,32.5,5.45,13.567,1,1,1,1,1
2018-08-27T18,37.166,95.0,37.8,14.75,14.25,2,2,2,2,2
2018-08-27T19,22.0,62.5,27.3,8.6,14.475,1,1,1,1,1
2018-08-27T20,19.5,68.5,21.15,7.25,19.1,1,1,1,1,1
2018-08-27T21,16.0,66.0,20.7,7.5,14.767,1,1,1,1,1
2018-08-27T22,12.75,66.75,20.875,8.0,14.4,1,1,1,1,1
2018-08-27T23,14.5,51.75,19.225,8.0,14.933,1,1,1,1,1
2018-08-28T00,4.25,39.75,16.5,12.65,10.875,1,1,1,1,1
2018-08-28T01,9.0,52.25,22.875,8.875,9.775,1,1,1,1,1
2018-08-28T02,23.0,59.25,28.325,8.175,10.95,1,1,1,1,1
2018-08-28T03,43.0,86.0,36.275,7.55,10.875,1,1,1,1,1
2018-08-28T04,67.0,137.0,29.267,9.033,10.833,1,1,1,1,1
2018-08-28T05,31.0,106.25,31.375,9.15,10.2,1,1,1,1,1
2018-08-28T06,43.0,104.667,25.4,14.9,10.3,1,1,1,1,1
2018-08-28T07,34.0,88.0,30.35,15.4,10.25,1,1,1,1,1
2018-08-28T08,33.0,102.0,43.1,13.9,11.0,1,1,1,1,1
2018-08-28T09,24.0,98.0,28.8,24.4,9.85,1,1,1,1,1
2018-08-28T10,11.0,55.667,26.467,46.0,10.467,1,1,1,1,1
2018-08-28T11,13.0,37.25,39.275,24.575,10.833,1,1,1,1,1
2018-08-28T12,25.5,87.25,43.0,23.45,12.2,1,1,1,1,1
2018-08-28T13,26.0,90.0,46.3,54.175,13.2,1,1,1,1,1
2018-08-28T14,23.25,79.75,44.0,34.525,13.375,1,1,1,1,1
2018-08-28T15,15.5,57.0,38.55,14.1,12.75,1,1,1,1,1
2018-08-28T16,15.25,59.75,38.225,70.667,13.4,1,1,1,1,1
2018-08-28T17,10.0,77.0,38.0,,13.1,1,1,1,0,1
2018-08-28T18,9.0,73.5,36.2,18.8,11.084,2,2,2,2,2
2018-08-28T19,10.5,57.75,30.675,9.6,10.425,1,1,1,1,1
2018-08-28T20,15.0,63.0,,50.2,,1,1,0,1,0
2018-08-28T21,27.0,69.0,23.75,82.2,11.1,1,1,1,1,1
2018-08-28T22,14.75,65.0,24.925,19.8,10.1,1,1,1,1,1
2018-08-28T23,14.667,68.333,26.733,51.8,9.45,1,1,1,1,1
2018-08-29T00,14.5,63.0,24.85,40.7,10.875,1,1,1,1,1
2018-08-29T01,9.25,63.25,26.25,29.3,10.525,1,1,1,1,1
2018-08-29T02,13.5,62.5,27.05,24.75,10.85,1,1,1,1,1
2018-08-29T03,32.5,65.0,29.0,52.933,11.7,1,1,1,1,1
2018-08-29T04,34.25,88.5,31.275,51.8,11.525,1,1,1,1,1
2018-08-29T05,45.0,98.0,37.625,54.6,11.2,1,1,1,1,1
2018-08-29T06,39.667,98.5,31.625,0.8,9.5,1,1,1,1,1
2018-08-29T07,22.25,80.5,32.275,30.667,8.925,1,1,1,1,1
2018-08-29T08,20.0,76.0,32.65,26.3,8.75,1,1,1,1,1
2018-08-29T09,17.333,77.333,29.667,16.3,9.067,1,1,1,1,1
2018-08-29T10,20.0,80.0,27.7,14.333,9.7,1,1,1,1,1
2018-08-29T11,29.333,61.333,48.4,9.4,10.45,1,1,1,1,1
2018-08-29T12,32.333,90.0,42.8,8.6,11.367,1,1,1,1,1
2018-08-29T13,29.0,74.0,31.2,9.0,11.3,1,1,1,1,1
2018-08-29T14,15.0,54.0,33.1,8.2,11.5,1,1,1,1,1
2018-08-29T15,19.0,64.5,25.5,8.5,11.4,1,1,1,1,1
2018-08-29T17,32.0,101.5,22.1,8.9,10.7,1,1,1,1,1
2018-08-29T18,36.5,92.5,25.117,12.383,10.2,2,2,2,2,2
2018-08-29T19,35.75,71.0,31.7,15.1,9.35,1,1,1,1,1
2018-08-29T20,39.75,99.0,,13.6,12.8,1,1,0,1,1
2018-08-29T21,37.75,89.0,25.4,11.25,10.825,1,1,1,1,1
2018-08-29T22,39.75,98.0,31.075,9.15,9.5,1,1,1,1,1
2018-08-29T23,29.0,82.0,28.825,9.1,8.467,1,1,1,1,1
2018-08-30T00,25.75,85.75,23.425,9.15,13.05,1,1,1,1,1
2018-08-30T01,23.667,75.667,27.8,9.067,14.133,1,1,1,1,1
2018-08-30T02,18.5,59.5,28.05,10.3,13.675,1,1,1,1,1
2018-08-30T03,11.0,31.0,26.9,11.6,13.9,1,1,1,1,1
2018-08-30T04,27.0,80.0,22.1,13.5,14.0,1,1,1,1,1
2018-08-30T05,84.0,85.0,20.3,18.6,14.4,1,1,1,1,1
