hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-21T13,39.75,130.0,14.0,20.35,5.6,1,1,1,1,1
2018-08-21T15,51.5,111.5,24.95,10.9,3.55,1,1,1,1,1
2018-08-21T16,45.0,90.0,14.2,14.2,3.5,1,1,1,1,1
2018-08-21T17,40.0,88.0,27.6,3.7,4.0,1,1,1,1,1
2018-08-21T18,40.0,97.0,19.4,3.7,4.3,1,1,1,1,1
2018-08-21T19,53.0,119.0,20.2,,3.9,1,1,1,0,1
2018-08-22T04,25.0,68.0,18.95,25.65,19.2,1,1,1,1,1
2018-08-22T05,25.0,71.0,10.7,25.1,13.833,1,1,1,1,1
2018-08-22T06,27.0,59.0,11.95,36.6,12.25,1,1,1,1,1
2018-08-22T07,33.333,81.0,9.0,49.0,7.933,1,1,1,1,1
2018-08-22T09,33.0,80.0,7.1,35.5,9.6,1,1,1,1,1
2018-08-22T10,25.5,68.5,16.1,26.35,6.2,1,1,1,1,1
2018-08-22T11,12.0,34.0,11.5,32.133,5.8,1,1,1,1,1
2018-08-22T13,23.0,51.0,21.2,17.2,4.7,1,1,1,1,1
2018-08-22T15,36.0,79.0,12.7,8.65,0.55,1,1,1,1,1
2018-08-22T16,33.5,69.0,25.1,5.15,3.9,1,1,1,1,1
2018-08-22T17,25.0,57.0,12.1,6.0,3.2,1,1,1,1,1
2018-08-22T19,29.0,56.0,12.3,,5.3,1,1,1,0,1
2018-08-22T20,25.0,50.0,12.7,3.7,4.1,1,1,1,1,1
2018-08-22T21,20.0,48.0,12.3,8.0,5.5,1,1,1,1,1
2018-08-22T23,39.0,85.0,19.2,11.3,4.0,1,1,1,1,1
2018-08-23T05,17.0,35.0,5.0,8.2,,1,1,1,1,0
2018-08-23T06,,28.0,,,,0,1,0,0,0
2018-08-23T07,24.0,28.0,2.3,9.6,6.1,1,1,1,1,1
2018-08-23T08,19.0,29.0,2.7,12.1,4.9,1,1,1,1,1
2018-08-23T09,26.333,59.0,3.267,12.4,4.9,1,1,1,1,1
2018-08-23T10,27.25,65.5,4.2,13.4,4.25,1,1,1,1,1
2018-08-23T11,22.0,61.0,4.2,14.533,4.1,1,1,1,1,1
2018-08-23T12,28.0,69.0,7.733,13.833,4.9,1,1,1,1,1
2018-08-23T13,25.333,73.0,16.433,5.5,3.833,1,1,1,1,1
2018-08-23T14,29.25,79.75,10.9,5.525,4.0,1,1,1,1,1
2018-08-23T15,26.0,65.75,7.975,6.325,4.175,1,1,1,1,1
2018-08-23T16,23.0,53.0,3.3,7.2,3.8,1,1,1,1,1
2018-08-23T17,23.0,48.0,3.433,5.233,3.4,1,1,1,1,1
2018-08-23T18,17.5,39.834,3.2,4.9,3.4,2,2,2,2,2
2018-08-23T19,20.0,39.0,1.5,4.4,2.467,1,1,1,1,1
2018-08-23T20,20.5,41.0,2.1,5.95,2.2,1,1,1,1,1
2018-08-24T00,31.0,46.0,2.13,4.7,3.2,1,1,1,1,1
2018-08-24T02,14.0,40.0,,8.3,1.1,1,1,0,1,1
2018-08-24T03,15.0,39.75,0.45,9.6,1.925,1,1,1,1,1
2018-08-24T04,17.5,41.25,1.4,15.425,3.425,1,1,1,1,1
2018-08-24T05,16.5,53.5,4.525,17.625,5.2,1,1,1,1,1
2018-08-24T06,18.5,70.5,2.5,19.325,5.025,1,1,1,1,1
2018-08-24T07,20.75,74.25,2.925,21.05,4.85,1,1,1,1,1
2018-08-24T08,26.333,91.0,3.233,22.333,4.3,1,1,1,1,1
2018-08-24T09,33.5,111.75,2.125,18.725,2.975,1,1,1,1,1
2018-08-24T10,33.75,111.75,2.225,21.35,3.125,1,1,1,1,1
2018-08-24T11,29.75,106.5,3.0,22.775,3.633,1,1,1,1,1
2018-08-24T12,30.25,108.5,7.75,15.45,2.575,1,1,1,1,1
2018-08-24T13,30.333,95.667,17.1,5.3,3.167,1,1,1,1,1
2018-08-24T14,24.75,86.0,19.25,3.975,3.175,1,1,1,1,1
2018-08-24T15,29.75,87.75,15.95,2.95,3.475,1,1,1,1,1
2018-08-24T16,29.5,85.75,10.85,2.75,3.8,1,1,1,1,1
2018-08-24T17,31.5,87.5,6.5,5.675,3.467,1,1,1,1,1
2018-08-24T18,31.666,71.834,3.516,7.575,4.5,2,2,2,2,2
2018-08-24T19,21.5,42.0,0.8,9.7,,1,1,1,1,0
2018-08-24T20,20.5,45.5,1.0,13.95,5.9,1,1,1,1,1
2018-08-24T21,23.0,53.0,1.4,16.1,6.15,1,1,1,1,1
2018-08-24T22,29.25,63.0,2.0,14.15,6.7,1,1,1,1,1
2018-08-24T23,23.0,56.5,2.15,14.5,6.4,1,1,1,1,1
2018-08-25T00,12.667,46.333,2.2,13.967,4.9,1,1,1,1,1
2018-08-25T01,14.0,48.25,2.825,13.95,4.2,1,1,1,1,1
2018-08-25T02,19.75,42.75,2.875,15.1,3.15,1,1,1,1,1
2018-08-25T03,20.0,52.5,3.35,17.433,3.0,1,1,1,1,1
2018-08-25T04,21.5,67.5,2.2,21.2,3.25,1,1,1,1,1
2018-08-25T05,19.5,73.5,3.55,25.9,4.4,1,1,1,1,1
2018-08-25T06,19.75,69.75,2.875,26.575,5.0,1,1,1,1,1
2018-08-25T07,22.25,73.25,1.875,28.65,4.85,1,1,1,1,1
2018-08-25T08,23.0,78.0,1.5,27.6,4.975,1,1,1,1,1
2018-08-25T09,24.25,82.25,1.1,22.725,3.875,1,1,1,1,1
2018-08-25T10,28.25,87.5,0.875,26.25,3.85,1,1,1,1,1
2018-08-25T11,28.0,92.0,1.975,27.25,3.733,1,1,1,1,1
2018-08-25T12,25.75,91.75,10.5,15.675,3.675,1,1,1,1,1
2018-08-25T13,28.0,91.0,22.333,4.8,3.4,1,1,1,1,1
2018-08-25T14,28.667,95.333,15.167,6.7,4.733,1,1,1,1,1
2018-08-25T15,29.5,88.0,9.125,8.375,5.3,1,1,1,1,1
2018-08-25T16,28.0,65.25,8.95,5.825,5.075,1,1,1,1,1
2018-08-25T17,30.0,71.75,9.575,4.2,4.5,1,1,1,1,1
2018-08-25T18,35.166,76.834,5.734,6.375,3.5,2,2,2,2,2
2018-08-25T19,29.5,57.5,3.767,8.7,4.7,1,1,1,1,1
2018-08-25T20,23.5,44.75,9.3,11.425,2.55,1,1,1,1,1
2018-08-25T21,18.5,35.75,1.75,13.35,2.725,1,1,1,1,1
2018-08-25T22,16.25,30.75,2.1,11.275,3.325,1,1,1,1,1
2018-08-25T23,14.0,35.75,5.2,8.875,3.767,1,1,1,1,1
2018-08-26T00,16.5,39.25,4.65,9.625,4.6,1,1,1,1,1
2018-08-26T01,25.25,53.0,2.625,11.2,5.05,1,1,1,1,1
2018-08-26T02,27.25,56.25,0.833,15.675,4.3,1,1,1,1,1
2018-08-26T03,22.25,57.0,0.425,21.55,4.575,1,1,1,1,1
2018-08-26T04,23.25,59.75,0.4,23.9,4.275,1,1,1,1,1
2018-08-26T05,23.5,65.25,,27.625,3.533,1,1,0,1,1
2018-08-26T06,22.0,58.75,0.0,29.125,3.425,1,1,1,1,1
2018-08-26T07,23.25,66.75,,34.975,4.925,1,1,0,1,1
2018-08-26T08,26.5,77.75,,37.375,5.15,1,1,0,1,1
2018-08-26T09,27.75,88.5,,38.875,5.3,1,1,0,1,1
2018-08-26T10,35.5,97.0,,42.25,5.467,1,1,0,1,1
2018-08-26T11,33.75,100.75,0.55,38.0,4.233,1,1,1,1,1
2018-08-26T12,32.25,97.0,4.125,32.125,3.1,1,1,1,1,1
2018-08-26T13,34.667,83.333,11.967,21.5,2.967,1,1,1,1,1
2018-08-26T14,39.0,83.5,22.425,14.025,3.325,1,1,1,1,1
2018-08-26T15,24.75,59.25,13.025,14.375,4.625,1,1,1,1,1
2018-08-26T16,27.0,63.0,7.9,11.6,4.15,1,1,1,1,1
2018-08-26T17,26.0,50.25,4.75,10.575,3.533,1,1,1,1,1
2018-08-26T18,27.166,47.5,5.7,7.25,2.183,2,2,2,2,2
2018-08-26T19,17.75,42.75,4.933,5.3,1.167,1,1,1,1,1
2018-08-26T20,17.0,34.75,3.05,6.5,1.4,1,1,1,1,1
2018-08-26T21,16.0,30.5,1.5,8.275,3.375,1,1,1,1,1
2018-08-26T22,14.0,29.25,3.8,5.875,4.9,1,1,1,1,1
2018-08-26T23,15.5,28.5,6.25,5.45,4.1,1,1,1,1,1
2018-08-27T00,13.75,22.0,6.725,6.525,3.6,1,1,1,1,1
2018-08-27T01,12.75,16.75,11.775,4.525,3.275,1,1,1,1,1
2018-08-27T02,12.0,18.25,5.175,6.25,1.9,1,1,1,1,1
2018-08-27T03,11.75,19.25,3.05,8.525,1.525,1,1,1,1,1
2018-08-27T04,11.0,29.0,3.15,9.7,2.35,1,1,1,1,1
2018-08-27T10,33.0,83.0,3.6,35.6,6.2,1,1,1,1,1
2018-08-27T11,34.25,85.25,4.225,31.275,7.167,1,1,1,1,1
2018-08-27T12,39.75,94.75,10.675,23.725,9.825,1,1,1,1,1
2018-08-27T13,45.0,103.0,15.8,16.4,9.4,1,1,1,1,1
2018-08-27T14,53.0,131.5,28.9,4.3,8.35,1,1,1,1,1
2018-08-27T15,48.75,117.5,22.45,6.6,7.325,1,1,1,1,1
2018-08-27T16,43.75,111.0,19.825,4.225,5.65,1,1,1,1,1
2018-08-27T17,42.0,105.75,13.25,3.6,4.167,1,1,1,1,1
2018-08-27T18,45.666,104.834,15.35,3.75,,2,2,2,2,0
2018-08-27T19,32.75,83.5,12.033,3.45,,1,1,1,1,0
2018-08-27T20,29.0,67.0,9.2,4.333,,1,1,1,1,0
2018-08-27T21,28.25,61.75,4.575,6.575,,1,1,1,1,0
2018-08-27T22,20.5,47.0,2.2,17.675,,1,1,1,1,0
2018-08-27T23,11.5,19.25,2.3,19.925,0.7,1,1,1,1,1
2018-08-28T00,6.75,10.0,1.5,22.35,3.95,1,1,1,1,1
2018-08-28T01,9.5,18.25,8.15,12.675,4.1,1,1,1,1,1
2018-08-28T02,18.5,27.0,6.233,10.4,3.275,1,1,1,1,1
2018-08-28T03,15.5,36.25,0.2,12.525,2.85,1,1,1,1,1
2018-08-28T04,22.0,47.75,0.333,17.375,2.625,1,1,1,1,1
2018-08-28T05,37.0,55.75,2.1,21.05,3.0,1,1,1,1,1
2018-08-28T06,56.5,57.75,5.875,17.725,3.525,1,1,1,1,1
2018-08-28T07,34.0,34.0,4.6,24.867,0.0,1,1,1,1,1
2018-08-28T08,29.0,36.5,4.6,21.1,6.1,1,1,1,1,1
2018-08-28T09,29.0,74.0,4.267,21.133,2.933,1,1,1,1,1
2018-08-28T10,12.75,47.25,3.15,22.8,2.225,1,1,1,1,1
2018-08-28T11,8.5,44.0,3.9,15.45,2.367,1,1,1,1,1
2018-08-28T12,6.5,37.0,5.8,12.9,5.05,1,1,1,1,1
2018-08-28T13,6.5,24.25,4.875,14.7,4.2,1,1,1,1,1
2018-08-28T14,18.667,31.75,5.55,11.475,5.725,1,1,1,1,1
2018-08-28T15,35.0,62.75,5.575,6.125,5.525,1,1,1,1,1
2018-08-28T16,34.75,62.5,6.3,4.2,5.7,1,1,1,1,1
2018-08-28T17,26.667,48.333,5.9,2.833,5.033,1,1,1,1,1
2018-08-28T18,29.5,52.834,6.15,4.15,3.35,2,2,2,2,2
2018-08-28T19,27.75,51.75,5.567,4.05,2.033,1,1,1,1,1
2018-08-28T20,29.0,52.333,4.65,3.4,0.05,1,1,1,1,1
2018-08-28T21,26.25,49.5,3.6,4.8,1.85,1,1,1,1,1
2018-08-28T22,22.5,33.5,2.95,5.675,4.0,1,1,1,1,1
2018-08-28T23,16.667,34.333,3.133,4.7,3.75,1,1,1,1,1
2018-08-29T00,14.0,33.0,3.6,5.567,4.367,1,1,1,1,1
2018-08-29T01,27.75,53.25,3.25,4.6,3.05,1,1,1,1,1
2018-08-29T02,18.5,40.5,2.875,6.725,3.25,1,1,1,1,1
2018-08-29T03,23.25,49.25,2.875,8.825,2.2,1,1,1,1,1
2018-08-29T04,41.333,74.667,3.833,18.533,4.067,1,1,1,1,1
2018-08-29T05,61.5,102.75,5.075,61.325,4.567,1,1,1,1,1
2018-08-29T06,71.5,111.25,6.475,73.65,8.825,1,1,1,1,1
2018-08-29T07,58.75,97.25,7.275,27.6,7.825,1,1,1,1,1
2018-08-29T08,22.0,43.0,6.2,19.65,7.65,1,1,1,1,1
2018-08-29T09,20.25,36.75,4.9,30.925,6.8,1,1,1,1,1
2018-08-29T10,29.25,61.5,6.0,20.8,8.65,1,1,1,1,1
2018-08-29T11,47.75,108.25,8.55,12.225,6.7,1,1,1,1,1
2018-08-29T12,48.75,106.25,6.025,14.475,2.55,1,1,1,1,1
2018-08-29T13,19.5,36.0,6.3,8.9,2.4,1,1,1,1,1
2018-08-29T14,12.0,28.0,6.3,8.65,4.15,1,1,1,1,1
2018-08-29T15,32.25,54.25,8.175,4.275,5.875,1,1,1,1,1
2018-08-29T17,41.0,75.5,5.3,8.55,4.7,1,1,1,1,1
2018-08-29T18,34.166,64.0,5.534,8.125,3.484,2,2,2,2,2
2018-08-29T19,23.25,38.333,5.467,4.35,1.367,1,1,1,1,1
