hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-04-04T07,46.0,221.0,,,11.7,1,1,0,0,1
2022-04-04T08,35.0,217.0,13.6,,5.1,1,1,1,0,1
2022-04-04T09,25.0,196.0,14.5,,7.1,1,1,1,0,1
2022-04-04T10,23.0,138.0,,,5.9,1,1,0,0,1
2022-04-04T11,22.0,134.0,18.0,,6.5,1,1,1,0,1
2022-04-04T12,24.0,130.0,,,6.2,1,1,0,0,1
2022-04-04T13,33.0,230.0,103.4,,9.1,1,1,1,0,1
2022-04-04T14,46.0,267.0,,,6.9,1,1,0,0,1
2022-04-04T15,43.0,214.0,,,23.9,1,1,0,0,1
2022-04-04T16,54.0,235.0,99.1,,25.0,1,1,1,0,1
2022-04-04T17,60.0,256.0,93.2,,22.7,1,1,1,0,1
2022-04-04T18,64.0,248.0,39.2,,64.0,1,1,1,0,1
2022-04-04T19,55.0,170.0,31.2,,76.6,1,1,1,0,1
2022-04-04T20,63.0,170.0,,,,1,1,0,0,0
2022-04-04T21,49.0,147.0,37.8,,18.1,1,1,1,0,1
2022-04-04T22,57.0,149.0,47.4,,19.3,1,1,1,0,1
2022-04-04T23,,162.0,63.5,,31.9,0,1,1,0,1
2022-04-05T00,73.0,198.0,60.4,,25.6,1,1,1,0,1
2022-04-05T01,102.0,244.0,67.4,,32.9,1,1,1,0,1
2022-04-05T02,128.0,329.0,80.7,,46.2,1,1,1,0,1
2022-04-05T03,131.0,328.0,86.1,,51.4,1,1,1,0,1
2022-04-05T04,127.0,338.0,51.1,,64.0,1,1,1,0,1
2022-04-05T05,55.0,199.0,,119.36,18.1,1,1,0,1,1
2022-04-05T06,34.0,149.0,21.8,152.7,7.5,1,1,1,1,1
2022-04-05T07,30.0,147.0,15.9,140.85,9.3,1,1,1,1,1
2022-04-05T08,24.0,129.0,12.9,124.28,3.0,1,1,1,1,1
2022-04-05T09,22.0,124.0,13.8,111.92,4.9,1,1,1,1,1
2022-04-05T10,18.0,144.0,11.0,94.55,,1,1,1,1,0
2022-04-05T11,10.0,94.0,,91.12,,1,1,0,1,0
2022-04-05T12,13.0,84.0,,63.5,1.1,1,1,0,1,1
2022-04-05T13,19.0,138.0,,2.55,3.2,1,1,0,1,1
2022-04-05T14,44.0,208.0,81.0,4.88,6.1,1,1,1,1,1
2022-04-05T15,35.0,186.0,86.7,1.1,3.3,1,1,1,1,1
2022-04-05T16,43.0,190.0,86.4,0.57,6.4,1,1,1,1,1
