hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-28T00,10.5,23.5,0.0,17.4,10.875,1,1,1,1,1
2018-08-28T01,13.333,12.0,2.433,15.8,9.5,1,1,1,1,1
2018-08-28T02,21.5,25.5,5.7,11.875,9.05,1,1,1,1,1
2018-08-28T03,23.75,43.5,3.675,12.95,8.575,1,1,1,1,1
2018-08-28T04,39.5,70.25,5.725,14.65,8.667,1,1,1,1,1
2018-08-28T05,54.0,85.667,11.167,17.867,10.933,1,1,1,1,1
2018-08-28T06,47.0,68.0,14.7,19.9,9.5,1,1,1,1,1
2018-08-28T07,19.0,29.0,8.7,22.4,9.2,1,1,1,1,1
2018-08-28T08,25.0,35.5,7.15,23.4,9.45,1,1,1,1,1
2018-08-28T09,12.0,30.0,3.7,22.6,8.9,1,1,1,1,1
2018-08-28T10,9.0,27.0,5.8,20.7,,1,1,1,1,0
2018-08-28T11,10.5,36.5,20.05,11.95,12.25,1,1,1,1,1
2018-08-28T12,18.0,54.0,29.9,8.65,12.2,1,1,1,1,1
2018-08-28T13,30.5,66.0,38.825,4.475,12.7,1,1,1,1,1
2018-08-28T14,,62.0,39.5,6.3,13.5,0,1,1,1,1
2018-08-28T15,36.333,59.667,39.033,5.0,12.667,1,1,1,1,1
2018-08-28T16,52.0,91.0,31.2,7.3,,1,1,1,1,0
2018-08-28T18,81.0,123.0,25.5,23.2,11.8,1,1,1,1,1
2018-08-28T19,75.0,114.5,25.85,107.4,11.9,1,1,1,1,1
2018-08-28T20,62.0,106.0,15.9,14.7,11.7,1,1,1,1,1
2018-08-28T21,52.0,77.0,13.5,7.7,10.9,1,1,1,1,1
2018-08-28T22,55.0,84.0,13.1,5.6,,1,1,1,1,0
2018-08-28T23,53.0,82.0,13.95,5.8,11.8,1,1,1,1,1
2018-08-29T00,44.0,,16.0,7.6,11.9,1,0,1,1,1
2018-08-29T01,48.5,,19.35,5.55,12.95,1,0,1,1,1
2018-08-29T02,53.0,,19.45,8.4,15.15,1,0,1,1,1
2018-08-29T03,67.0,,15.1,18.4,15.4,1,0,1,1,1
2018-08-29T04,65.667,,16.1,20.767,15.1,1,0,1,1,1
2018-08-29T05,63.0,,20.5,19.2,14.2,1,0,1,1,1
2018-08-29T06,38.5,66.0,21.5,25.85,11.85,1,1,1,1,1
2018-08-29T07,31.0,42.5,22.05,18.0,7.6,1,1,1,1,1
2018-08-29T09,33.0,78.0,20.8,30.1,11.1,1,1,1,1,1
2018-08-29T10,32.0,81.0,23.85,26.8,9.7,1,1,1,1,1
2018-08-29T11,34.5,89.0,23.0,19.65,9.3,1,1,1,1,1
2018-08-29T12,24.0,41.0,25.9,13.3,8.2,1,1,1,1,1
2018-08-29T15,38.0,68.0,41.7,3.9,9.2,1,1,1,1,1
2018-08-29T17,46.0,92.5,26.15,9.2,11.75,1,1,1,1,1
2018-08-29T18,45.5,83.5,28.8,9.7,11.2,2,2,2,2,2
2018-08-29T19,41.0,79.0,42.7,,13.0,1,1,1,0,1
2018-08-29T20,62.0,119.5,38.3,18.8,15.5,1,1,1,1,1
2018-08-29T21,53.333,107.667,33.867,8.767,13.7,1,1,1,1,1
2018-08-29T22,36.667,81.667,32.667,5.75,12.2,1,1,1,1,1
2018-08-29T23,31.0,65.5,23.05,4.95,9.55,1,1,1,1,1
2018-08-30T00,26.5,60.0,20.2,5.7,9.45,1,1,1,1,1
2018-08-30T01,39.0,83.0,20.5,8.3,8.9,1,1,1,1,1
2018-08-30T02,40.0,,8.1,13.8,9.9,1,0,1,1,1
2018-08-30T05,38.0,89.0,4.4,39.5,10.8,1,1,1,1,1
2018-08-30T06,31.0,67.0,4.0,41.2,11.9,1,1,1,1,1
2018-08-30T08,28.0,74.0,2.3,39.0,10.6,1,1,1,1,1
2018-08-30T09,28.0,74.0,1.0,42.1,9.7,1,1,1,1,1
2018-08-30T10,38.0,95.0,3.4,40.4,,1,1,1,1,0
2018-08-30T11,39.0,110.0,6.4,32.9,7.5,1,1,1,1,1
2018-08-30T12,38.5,120.0,12.95,20.3,8.75,1,1,1,1,1
2018-08-30T14,82.0,245.5,58.6,6.7,11.2,1,1,1,1,1
2018-08-30T15,77.0,260.0,61.5,5.95,11.7,1,1,1,1,1
2018-08-30T16,69.0,256.0,63.9,6.3,,1,1,1,1,0
2018-08-30T17,78.0,197.0,56.4,8.8,9.0,1,1,1,1,1
2018-08-30T18,77.0,166.0,46.0,7.8,9.1,1,1,1,1,1
2018-08-30T19,63.0,160.0,45.4,6.1,,1,1,1,1,0
2018-08-30T20,65.0,156.5,33.9,6.35,11.8,1,1,1,1,1
2018-08-30T21,50.0,141.0,15.1,5.8,8.9,1,1,1,1,1
2018-08-30T22,42.0,133.0,13.3,6.7,8.1,1,1,1,1,1
2018-08-30T23,30.5,121.0,8.35,7.75,10.65,1,1,1,1,1
2018-08-31T00,31.0,134.0,14.0,6.6,11.0,1,1,1,1,1
2018-08-31T01,34.5,152.5,16.3,6.4,10.7,1,1,1,1,1
2018-08-31T02,44.0,150.0,10.9,9.0,11.1,1,1,1,1,1
2018-08-31T03,38.5,145.0,3.85,14.3,11.65,1,1,1,1,1
2018-08-31T04,29.0,138.0,,16.3,,1,1,0,1,0
2018-08-31T05,24.0,138.5,,21.3,,1,1,0,1,0
2018-08-31T06,25.0,155.0,,26.1,231.2,1,1,0,1,1
2018-08-31T07,27.0,155.0,1.1,26.0,10.4,1,1,1,1,1
2018-08-31T08,29.0,144.0,1.4,27.6,10.6,1,1,1,1,1
2018-08-31T09,35.0,147.0,,33.1,10.3,1,1,0,1,1
2018-08-31T11,31.5,162.5,3.3,26.9,10.7,1,1,1,1,1
2018-08-31T12,30.0,168.0,4.3,23.4,11.7,1,1,1,1,1
2018-08-31T13,36.0,226.0,26.0,10.4,12.15,1,1,1,1,1
2018-08-31T14,68.0,235.0,38.1,8.9,11.7,1,1,1,1,1
2018-08-31T15,64.0,256.0,35.8,6.8,10.9,1,1,1,1,1
2018-08-31T16,63.5,243.0,36.6,4.15,10.2,1,1,1,1,1
2018-08-31T17,63.0,230.0,34.5,5.9,12.1,1,1,1,1,1
2018-09-01T00,42.0,112.0,26.8,4.1,11.3,1,1,1,1,1
2018-09-01T01,38.0,86.5,22.1,6.65,11.55,1,1,1,1,1
2018-09-01T02,33.0,53.0,23.2,6.3,11.8,1,1,1,1,1
2018-09-01T03,27.5,47.5,27.2,4.5,12.35,1,1,1,1,1
2018-09-01T04,34.0,57.0,22.7,5.9,,1,1,1,1,0
2018-09-01T05,34.5,56.0,19.35,7.2,9.95,1,1,1,1,1
2018-09-01T06,28.0,52.0,7.1,13.2,,1,1,1,1,0
2018-09-01T07,33.0,74.0,8.5,14.0,8.4,1,1,1,1,1
2018-09-01T08,31.0,83.0,10.6,14.7,8.9,1,1,1,1,1
2018-09-01T09,34.0,99.0,10.1,14.2,8.6,1,1,1,1,1
2018-09-01T11,45.0,128.0,14.2,16.3,10.1,1,1,1,1,1
2018-09-01T12,44.0,152.0,25.0,7.1,8.9,1,1,1,1,1
2018-09-01T13,68.0,252.0,42.6,5.8,12.9,1,1,1,1,1
