hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2019-01-03T06,277.0,351.0,50.95,76.133,14.525,1,1,1,1,1
2019-01-03T07,208.0,301.5,39.125,89.3,13.475,1,1,1,1,1
2019-01-03T08,185.0,281.0,33.85,102.55,11.6,1,1,1,1,1
2019-01-03T09,177.0,262.667,29.433,101.367,16.5,1,1,1,1,1
2019-01-03T10,159.0,238.5,30.667,90.033,13.725,1,1,1,1,1
2019-01-03T11,177.333,241.5,35.633,67.6,9.6,1,1,1,1,1
2019-01-03T12,209.0,274.667,64.633,20.467,7.967,1,1,1,1,1
2019-01-03T13,258.0,359.0,79.925,9.433,8.4,1,1,1,1,1
2019-01-03T14,314.5,438.5,80.3,6.775,8.967,1,1,1,1,1
2019-01-03T15,340.0,471.0,75.0,6.5,8.9,1,1,1,1,1
2019-02-12T01,189.0,260.0,36.55,10.05,8.5,1,1,1,1,1
2019-02-12T02,290.0,449.0,84.3,13.2,37.6,1,1,1,1,1
2019-02-12T03,290.0,449.0,111.0,12.6,38.6,1,1,1,1,1
2019-02-12T04,262.5,400.0,136.95,15.175,24.4,1,1,1,1,1
2019-02-12T05,194.667,327.0,123.967,40.0,21.433,1,1,1,1,1
2019-02-12T06,188.0,322.0,106.05,75.2,23.45,1,1,1,1,1
2019-02-12T07,197.5,337.5,100.8,94.0,24.55,1,1,1,1,1
2019-02-12T08,199.333,347.333,103.633,95.533,21.733,1,1,1,1,1
2019-02-12T09,197.5,356.0,105.6,85.4,20.95,1,1,1,1,1
2019-02-12T10,150.0,279.0,85.0,86.4,23.7,1,1,1,1,1
2019-02-12T11,166.0,299.0,82.333,64.5,16.8,1,1,1,1,1
2019-02-12T12,179.5,296.0,74.075,29.025,8.1,1,1,1,1,1
2019-02-12T13,193.0,287.0,75.2,14.9,6.9,1,1,1,1,1
2019-02-12T14,209.333,306.667,75.633,11.033,7.933,1,1,1,1,1
2019-02-12T15,226.0,338.0,77.5,10.25,7.0,1,1,1,1,1
2019-02-12T16,209.5,309.0,50.7,11.0,9.15,1,1,1,1,1
2019-02-12T17,218.0,327.0,45.65,11.35,10.0,1,1,1,1,1
2019-02-12T18,215.0,317.75,40.825,10.95,9.75,2,2,2,2,2
2019-02-12T19,206.0,290.0,29.0,,8.35,1,1,1,0,1
2019-02-12T20,202.667,265.333,24.2,11.333,8.0,1,1,1,1,1
2019-02-12T21,216.667,283.0,19.7,14.067,7.8,1,1,1,1,1
2019-02-12T22,223.0,294.0,27.6,49.1,7.3,1,1,1,1,1
2019-02-12T23,211.667,278.667,13.433,45.767,6.667,1,1,1,1,1
2019-02-13T00,205.667,273.333,14.233,37.167,7.167,1,1,1,1,1
2019-02-13T01,202.5,286.5,28.675,23.275,7.667,1,1,1,1,1
2019-02-13T02,192.667,290.333,57.033,18.533,10.067,1,1,1,1,1
2019-02-13T03,230.0,382.0,49.9,54.1,31.0,1,1,1,1,1
2019-02-13T04,230.0,382.0,41.8,65.6,33.6,1,1,1,1,1
2019-02-13T05,159.667,246.333,33.4,89.867,23.4,1,1,1,1,1
2019-02-13T06,132.0,204.0,22.15,101.45,13.5,1,1,1,1,1
2019-02-13T07,107.333,168.333,19.467,108.7,12.033,1,1,1,1,1
2019-02-13T08,96.0,156.5,23.4,105.35,10.3,1,1,1,1,1
2019-02-13T09,94.0,157.0,39.825,94.825,11.5,1,1,1,1,1
2019-02-13T10,157.0,299.0,77.9,79.6,21.0,1,1,1,1,1
2019-02-13T11,173.0,316.0,82.3,31.4,13.7,1,1,1,1,1
2019-02-13T12,162.5,292.5,88.4,15.1,10.85,1,1,1,1,1
2019-02-13T13,164.5,279.5,86.35,9.375,9.567,1,1,1,1,1
2019-02-13T14,177.0,284.0,62.767,9.867,8.233,1,1,1,1,1
2019-02-13T15,185.0,279.333,47.433,10.233,9.433,1,1,1,1,1
2019-02-13T16,209.667,311.333,39.033,11.0,10.667,1,1,1,1,1
2019-02-13T17,239.0,352.0,31.3,11.267,8.8,1,1,1,1,1
2019-02-13T18,238.25,342.75,43.875,11.65,6.275,2,2,2,2,2
2019-02-13T19,210.0,302.0,53.0,10.7,6.4,1,1,1,1,1
2019-02-13T20,198.0,297.0,55.4,11.1,8.1,1,1,1,1,1
2019-02-13T21,199.0,294.667,49.667,16.0,13.1,1,1,1,1,1
2019-02-13T22,219.0,300.333,47.367,10.6,8.767,1,1,1,1,1
2019-02-13T23,197.5,273.5,36.95,17.6,4.7,1,1,1,1,1
2019-02-14T00,165.667,231.667,40.967,10.6,3.133,1,1,1,1,1
2019-02-14T01,153.0,227.0,54.45,5.75,3.1,1,1,1,1,1
2019-02-14T02,147.0,209.0,64.825,11.125,6.55,1,1,1,1,1
2019-02-14T03,133.0,174.5,51.25,28.5,8.0,1,1,1,1,1
2019-02-14T04,123.0,150.0,50.75,32.45,11.7,1,1,1,1,1
2019-04-27T08,40.0,392.0,2.2,133.5,4.6,1,1,1,1,1
2019-04-27T10,37.5,298.0,4.6,131.3,5.1,1,1,1,1,1
2019-04-27T11,34.0,276.0,6.0,132.6,7.5,1,1,1,1,1
2019-04-27T12,39.0,268.0,11.4,120.5,7.8,1,1,1,1,1
2019-04-27T13,50.0,280.0,50.2,46.1,11.5,1,1,1,1,1
2019-04-27T14,52.0,275.0,66.467,22.567,12.4,1,1,1,1,1
2019-04-27T15,52.0,270.5,48.65,49.9,15.1,1,1,1,1,1
