hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2018-08-19T21,56.0,79.0,37.6,3.8,8.5,1,1,1,1,1
2018-08-19T23,54.0,75.0,32.1,3.85,9.0,1,1,1,1,1
2018-08-20T02,77.0,133.0,95.4,22.3,10.4,1,1,1,1,1
2018-08-20T03,95.0,181.0,62.8,37.125,13.8,1,1,1,1,1
2018-08-20T05,71.0,147.0,34.133,55.967,13.033,1,1,1,1,1
2018-08-20T06,58.0,115.0,27.467,52.033,12.2,1,1,1,1,1
2018-08-20T07,46.0,112.0,30.925,61.825,11.175,1,1,1,1,1
2018-08-20T08,54.0,111.0,31.05,58.4,10.3,1,1,1,1,1
2018-08-20T09,43.0,139.0,44.6,47.6,7.05,1,1,1,1,1
2018-08-20T10,54.0,164.0,59.675,30.225,8.7,1,1,1,1,1
2018-08-20T11,59.0,226.0,34.6,24.8,10.2,1,1,1,1,1
2018-08-20T12,48.75,214.0,24.025,20.5,11.4,1,1,1,1,1
2018-08-20T13,29.5,110.0,29.4,13.85,10.1,1,1,1,1,1
2018-08-20T14,27.333,107.0,22.033,14.7,10.4,1,1,1,1,1
2018-08-20T15,26.0,67.0,32.025,11.1,11.25,1,1,1,1,1
2018-08-20T16,25.0,214.0,21.95,12.55,10.45,1,1,1,1,1
2018-08-20T17,18.0,72.0,14.675,15.625,9.733,1,1,1,1,1
2018-08-20T18,19.0,55.0,13.883,15.416,7.5,2,2,2,2,2
2018-08-20T19,15.0,46.0,14.75,14.05,7.625,1,1,1,1,1
2018-08-20T20,20.0,41.0,22.325,8.1,7.375,1,1,1,1,1
2018-08-20T21,38.0,95.0,28.55,4.975,7.475,1,1,1,1,1
2018-08-20T22,34.0,78.0,21.767,8.367,8.767,1,1,1,1,1
2018-08-20T23,31.0,68.0,18.375,8.6,8.875,1,1,1,1,1
2018-08-21T00,24.0,63.0,21.6,6.933,6.9,1,1,1,1,1
2018-08-21T01,28.0,76.0,26.2,9.175,7.375,1,1,1,1,1
2018-08-21T02,46.0,112.0,37.7,18.9,7.667,1,1,1,1,1
2018-08-21T03,41.0,187.0,34.4,27.633,8.9,1,1,1,1,1
2018-08-21T04,38.0,156.0,30.35,37.0,10.25,1,1,1,1,1
2018-08-21T05,33.0,111.0,21.833,34.633,9.467,1,1,1,1,1
2018-08-21T06,58.0,92.0,23.55,28.8,9.075,1,1,1,1,1
2018-08-21T07,18.0,73.0,28.967,28.7,8.0,1,1,1,1,1
2018-08-21T08,23.0,119.0,36.3,31.4,6.7,1,1,1,1,1
2018-08-21T10,15.0,124.0,36.8,29.3,7.0,1,1,1,1,1
2018-08-21T12,28.0,190.0,32.8,21.9,7.1,1,1,1,1,1
2018-08-21T13,27.0,205.0,60.7,10.767,8.667,1,1,1,1,1
2018-08-21T14,37.0,300.0,62.8,7.4,9.9,1,1,1,1,1
2018-08-21T15,56.0,400.0,70.2,3.6,10.5,1,1,1,1,1
2018-08-21T16,72.0,369.0,53.875,6.8,10.875,1,1,1,1,1
2018-08-21T17,69.0,244.0,47.6,7.0,10.5,1,1,1,1,1
2018-08-21T18,59.0,140.0,27.2,11.6,7.0,1,1,1,1,1
2018-08-21T19,29.0,65.0,24.5,11.7,6.6,1,1,1,1,1
2018-08-22T04,20.0,49.0,14.65,24.0,5.35,1,1,1,1,1
2018-08-22T05,20.0,70.0,16.35,28.15,4.5,1,1,1,1,1
2018-08-22T06,18.0,110.0,17.1,27.5,3.8,1,1,1,1,1
2018-08-22T09,20.0,59.0,15.8,33.7,6.1,1,1,1,1,1
2018-08-22T15,36.0,111.0,18.3,18.7,7.2,1,1,1,1,1
2018-08-22T16,33.5,79.0,20.65,14.2,7.1,1,1,1,1,1
2018-08-22T17,32.0,99.0,16.8,17.7,6.3,1,1,1,1,1
2018-08-22T18,18.0,52.0,16.5,15.7,5.5,1,1,1,1,1
2018-08-22T19,25.0,52.0,19.9,12.6,7.9,1,1,1,1,1
2018-08-22T20,18.0,30.0,12.4,14.6,6.5,1,1,1,1,1
2018-08-23T07,18.0,54.0,20.35,33.5,9.95,1,1,1,1,1
2018-08-23T09,37.0,82.0,25.5,39.133,8.8,1,1,1,1,1
2018-08-23T10,39.0,125.0,27.75,34.075,8.55,1,1,1,1,1
2018-08-23T11,36.0,119.0,30.6,24.95,8.375,1,1,1,1,1
2018-08-23T12,33.0,138.0,29.7,22.8,8.65,1,1,1,1,1
2018-08-23T13,37.333,121.0,38.9,13.6,7.867,1,1,1,1,1
2018-08-23T14,33.0,128.0,35.0,11.225,8.275,1,1,1,1,1
2018-08-23T15,30.0,81.0,39.775,6.025,7.725,1,1,1,1,1
2018-08-23T16,32.0,64.0,15.8,14.4,7.45,1,1,1,1,1
2018-08-23T17,18.667,31.0,13.533,15.1,7.35,1,1,1,1,1
2018-08-23T18,14.0,28.0,13.816,12.116,8.483,2,2,2,2,2
2018-08-23T19,16.0,28.0,16.8,7.175,7.625,1,1,1,1,1
2018-08-23T20,20.0,43.0,18.867,6.9,7.133,1,1,1,1,1
2018-08-23T21,16.0,45.0,19.0,7.1,7.4,1,1,1,1,1
2018-08-24T02,21.0,38.0,29.7,,9.2,1,1,1,0,1
2018-08-24T03,26.0,35.0,32.1,4.025,6.9,1,1,1,1,1
2018-08-24T04,23.5,37.0,28.15,6.85,8.175,1,1,1,1,1
2018-08-24T05,25.0,41.0,25.625,13.725,9.175,1,1,1,1,1
2018-08-24T06,27.0,64.0,31.95,20.45,14.3,1,1,1,1,1
2018-08-24T07,21.0,83.0,23.125,26.725,14.5,1,1,1,1,1
2018-08-24T08,23.0,72.0,17.475,32.875,11.05,1,1,1,1,1
2018-08-24T09,23.0,82.0,20.525,31.725,10.525,1,1,1,1,1
2018-08-24T10,20.0,97.0,32.0,25.225,9.45,1,1,1,1,1
2018-08-24T11,19.0,121.0,21.525,28.125,9.525,1,1,1,1,1
2018-08-24T12,29.0,121.0,15.4,23.3,9.1,1,1,1,1,1
2018-08-24T13,15.0,81.0,21.4,14.85,8.35,1,1,1,1,1
2018-08-24T14,28.0,103.0,19.075,13.6,8.675,1,1,1,1,1
2018-08-24T15,26.0,89.0,14.8,12.725,8.55,1,1,1,1,1
2018-08-24T16,29.0,73.0,13.525,10.725,8.35,1,1,1,1,1
2018-08-24T17,25.0,68.0,14.45,9.75,8.667,1,1,1,1,1
2018-08-24T18,27.0,62.0,18.7,6.684,6.934,2,2,2,2,2
2018-08-24T19,35.0,79.0,18.2,6.2,5.15,1,1,1,1,1
2018-08-24T20,27.0,69.0,16.533,8.267,5.833,1,1,1,1,1
2018-08-24T21,19.0,59.0,14.8,9.625,5.825,1,1,1,1,1
2018-08-24T22,13.0,45.0,12.05,13.4,6.8,1,1,1,1,1
2018-08-24T23,15.0,41.0,18.6,13.467,5.733,1,1,1,1,1
2018-08-25T00,13.0,41.0,20.35,12.45,6.3,1,1,1,1,1
2018-08-25T01,12.0,36.0,21.625,8.85,7.65,1,1,1,1,1
2018-08-25T02,11.0,51.0,25.55,,9.95,1,1,1,0,1
2018-08-25T03,18.0,65.0,25.6,8.833,27.2,1,1,1,1,1
2018-08-25T04,28.0,84.0,18.45,19.0,18.0,1,1,1,1,1
2018-08-25T05,21.5,78.0,18.7,28.05,12.9,1,1,1,1,1
2018-08-25T06,21.0,87.0,17.925,34.675,9.175,1,1,1,1,1
2018-08-25T07,27.0,106.0,18.175,38.775,6.775,1,1,1,1,1
2018-08-25T08,27.0,114.0,17.25,37.775,4.75,1,1,1,1,1
2018-08-25T09,22.0,109.0,23.175,26.075,12.65,1,1,1,1,1
2018-08-25T10,22.25,110.0,20.05,25.425,11.975,1,1,1,1,1
2018-08-25T11,23.0,101.0,27.5,19.25,13.5,1,1,1,1,1
2018-08-25T12,23.25,118.0,28.725,17.3,11.6,1,1,1,1,1
2018-08-25T13,25.75,132.0,24.275,16.075,9.6,1,1,1,1,1
2018-08-25T14,24.5,110.0,21.6,12.55,7.85,1,1,1,1,1
2018-08-25T15,29.25,92.0,23.1,10.25,7.6,1,1,1,1,1
2018-08-25T16,34.5,109.0,27.275,7.3,8.7,1,1,1,1,1
2018-08-25T17,32.0,102.0,26.375,5.825,6.967,1,1,1,1,1
2018-08-25T18,38.0,105.0,27.184,4.9,7.8,2,2,2,2,2
2018-08-25T19,36.0,93.0,27.925,5.6,8.55,1,1,1,1,1
2018-08-25T20,27.0,76.0,21.575,8.725,9.45,1,1,1,1,1
2018-08-25T21,21.0,64.0,21.35,8.875,11.275,1,1,1,1,1
2018-08-25T22,14.0,46.0,14.325,11.425,11.125,1,1,1,1,1
2018-08-25T23,14.0,43.0,17.3,9.7,9.475,1,1,1,1,1
2018-08-26T00,14.0,38.0,25.5,7.75,9.35,1,1,1,1,1
2018-08-26T01,15.0,60.0,20.825,9.5,10.05,1,1,1,1,1
2018-08-26T02,21.0,70.0,18.55,16.0,10.0,1,1,1,1,1
2018-08-26T03,17.0,72.0,12.4,21.975,10.2,1,1,1,1,1
2018-08-26T04,23.0,83.0,12.575,31.6,9.7,1,1,1,1,1
2018-08-26T05,19.0,92.0,13.05,37.25,9.9,1,1,1,1,1
2018-08-26T06,23.0,93.0,11.75,38.775,10.45,1,1,1,1,1
2018-08-26T07,22.0,103.0,10.35,34.675,12.15,1,1,1,1,1
2018-08-26T08,21.0,94.0,9.4,33.225,10.5,1,1,1,1,1
2018-08-26T09,20.0,90.0,9.175,33.2,10.55,1,1,1,1,1
2018-08-26T10,22.0,101.0,10.1,31.175,10.8,1,1,1,1,1
2018-08-26T11,23.0,79.0,14.325,25.275,9.45,1,1,1,1,1
2018-08-26T12,17.0,57.0,19.875,18.875,7.525,1,1,1,1,1
2018-08-26T13,23.0,67.0,20.5,18.467,9.267,1,1,1,1,1
2018-08-26T14,9.0,55.0,28.425,11.8,10.7,1,1,1,1,1
2018-08-26T15,16.0,66.0,23.075,12.4,11.15,1,1,1,1,1
2018-08-26T16,7.0,50.0,17.75,12.675,9.6,1,1,1,1,1
2018-08-26T17,12.0,39.0,12.8,13.733,10.25,1,1,1,1,1
2018-08-26T18,10.0,34.0,12.566,12.916,7.167,2,2,2,2,2
2018-08-26T19,20.0,32.0,11.9,12.225,3.6,1,1,1,1,1
2018-08-26T20,12.0,27.0,10.2,14.4,3.675,1,1,1,1,1
2018-08-26T21,12.0,24.0,12.425,11.925,4.675,1,1,1,1,1
2018-08-26T22,16.0,29.0,9.625,16.675,5.175,1,1,1,1,1
2018-08-26T23,9.0,14.0,7.4,19.45,4.675,1,1,1,1,1
2018-08-27T00,5.0,15.0,13.25,14.725,3.6,1,1,1,1,1
2018-08-27T01,12.0,17.0,15.05,14.575,3.775,1,1,1,1,1
2018-08-27T02,19.0,28.0,24.475,11.6,3.975,1,1,1,1,1
2018-08-27T03,21.25,38.0,21.1,11.8,3.8,1,1,1,1,1
2018-08-27T04,13.0,52.0,15.4,15.867,5.133,1,1,1,1,1
2018-08-27T05,7.0,24.0,20.9,17.5,5.1,1,1,1,1,1
2018-08-27T06,13.0,25.0,24.875,18.05,4.5,1,1,1,1,1
2018-08-27T07,17.75,39.0,17.85,20.35,6.1,1,1,1,1,1
2018-08-27T11,21.0,86.0,31.125,18.625,8.925,1,1,1,1,1
2018-08-27T12,35.0,115.0,45.125,11.675,10.625,1,1,1,1,1
2018-08-27T13,42.0,174.0,57.4,9.1,9.45,1,1,1,1,1
2018-08-27T14,,180.0,72.6,3.4,9.2,0,1,1,1,1
2018-08-27T15,57.5,223.0,57.225,4.375,8.875,1,1,1,1,1
2018-08-27T16,59.0,182.0,48.725,4.325,6.5,1,1,1,1,1
2018-08-27T17,55.5,132.0,42.525,3.925,6.733,1,1,1,1,1
2018-08-27T18,54.0,116.0,29.867,8.166,7.4,2,2,2,2,2
2018-08-27T19,28.0,59.0,12.5,13.025,7.7,1,1,1,1,1
2018-08-27T20,22.0,32.0,12.85,9.85,7.0,1,1,1,1,1
2018-08-27T21,18.0,38.0,11.925,8.85,7.35,1,1,1,1,1
2018-08-27T22,17.0,32.0,10.4,7.325,6.525,1,1,1,1,1
2018-08-27T23,21.0,33.0,12.15,7.475,7.1,1,1,1,1,1
2018-08-28T00,23.0,52.0,13.4,7.7,6.875,1,1,1,1,1
2018-08-28T01,33.0,62.0,14.15,11.425,6.4,1,1,1,1,1
2018-08-28T02,35.0,72.0,29.175,9.3,6.775,1,1,1,1,1
2018-08-28T03,43.0,141.0,18.5,16.3,6.9,1,1,1,1,1
2018-08-28T04,34.0,133.0,14.8,24.0,7.025,1,1,1,1,1
2018-08-28T05,353.0,384.333,15.0,25.3,7.1,1,1,1,1,1
2018-08-28T06,985.0,985.0,25.575,23.125,7.45,1,1,1,1,1
2018-08-28T07,745.5,758.5,24.65,24.7,8.175,1,1,1,1,1
2018-08-28T08,25.75,77.5,21.05,27.85,8.55,1,1,1,1,1
