hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2015-07-16T18,73.0,150.0,34.8,9.0,15.2,2,2,2,2,1
2015-07-16T19,86.0,186.0,26.95,2.05,16.05,1,1,1,1,1
2015-07-16T20,65.0,180.0,25.75,4.6,14.9,1,1,1,1,1
2015-07-16T21,61.0,182.0,23.15,7.5,13.5,1,1,1,1,1
2015-07-16T22,38.0,79.0,25.2,6.45,18.2,1,1,1,1,1
2015-07-16T23,44.0,,33.05,10.05,18.45,1,0,1,1,1
2015-07-17T00,132.0,195.0,33.65,13.1,19.5,1,1,1,1,1
2015-07-17T01,88.0,175.0,36.7,6.4,19.15,1,1,1,1,1
2015-07-17T02,98.0,265.0,35.1,117.3,,1,1,1,1,0
2015-07-17T03,121.0,327.0,34.2,41.1,20.3,1,1,1,1,1
2015-07-17T04,82.0,409.0,40.8,30.7,20.4,1,1,1,1,1
2015-07-17T05,120.0,287.0,38.4,10.0,80.0,1,1,1,1,1
2015-07-17T06,119.0,344.0,34.7,9.5,35.3,1,1,1,1,1
2015-07-17T07,32.0,,36.15,14.75,23.7,1,0,1,1,1
2015-07-17T08,56.0,211.0,43.4,14.95,13.2,1,1,1,1,1
2015-07-17T09,51.0,199.0,75.35,11.2,4.2,1,1,1,1,1
2015-07-17T10,80.0,243.0,75.95,14.5,14.7,1,1,1,1,1
2015-07-17T11,80.0,488.0,,19.3,,1,1,0,1,0
2015-07-17T12,106.0,307.0,69.5,18.9,619.65,1,1,1,1,1
2015-07-17T13,129.0,376.0,70.35,5.7,106.25,1,1,1,1,1
2015-07-17T14,134.0,250.0,58.4,7.4,,1,1,1,1,0
2015-07-17T15,102.0,50.0,64.2,9.7,7.6,1,1,1,1,1
2015-07-17T16,118.0,208.0,61.5,13.9,3.5,1,1,1,1,1
2015-07-17T17,87.0,249.0,57.2,12.8,,1,1,1,1,0
2015-07-17T18,74.0,260.0,50.85,6.6,30.9,1,1,2,1,1
2015-07-17T19,74.0,260.0,38.45,,25.3,1,1,1,0,1
2015-07-17T20,70.0,295.0,37.25,1.1,22.4,1,1,1,1,1
2015-07-17T21,107.0,295.0,37.9,3.25,19.95,1,1,1,1,1
2015-07-17T22,72.0,191.0,45.25,5.8,20.0,1,1,1,1,1
2015-07-17T23,81.0,,48.7,10.35,18.8,1,0,1,1,1
2015-07-18T00,121.0,205.0,49.0,24.55,20.25,1,1,1,1,1
2015-07-18T01,187.0,346.0,53.9,6.4,20.8,1,1,1,1,1
2015-07-20T21,35.0,86.0,30.1,3.1,13.0,1,1,1,1,1
2015-07-20T22,35.0,75.0,31.0,9.3,14.7,1,1,1,1,1
2015-07-20T23,29.0,28.0,35.45,18.05,,1,1,1,1,0
2015-07-21T00,29.0,95.0,40.1,12.1,,1,1,1,1,0
2015-07-21T01,35.0,94.0,40.6,23.25,,1,1,1,1,0
2015-07-21T02,36.0,119.0,41.8,30.3,,1,1,1,1,0
2015-07-21T03,52.0,153.0,37.4,,14.0,1,1,1,0,1
2015-07-21T04,28.0,179.0,37.5,11.7,14.2,1,1,1,1,1
2015-07-21T05,20.0,70.0,33.7,9.5,53.25,1,1,1,1,1
2015-07-21T06,26.0,,39.4,20.8,29.8,1,0,1,1,1
2015-07-21T07,48.0,95.0,50.8,29.5,17.5,1,1,1,1,1
2015-07-21T08,39.0,217.0,39.75,30.45,11.15,1,1,1,1,1
2015-07-21T09,54.0,135.0,49.6,19.8,7.7,1,1,1,1,1
2015-07-21T10,30.0,158.0,73.0,26.1,,1,1,1,1,0
2015-07-21T11,58.0,309.0,67.25,13.85,299.45,1,1,1,1,1
2015-07-21T12,40.0,116.0,61.4,31.6,,1,1,1,1,0
2015-07-21T13,40.0,150.0,54.5,22.8,,1,1,1,1,0
2015-07-21T14,37.0,140.0,52.5,3.9,1.1,1,1,1,1,1
2015-07-21T15,43.0,147.0,53.95,11.95,,1,1,1,1,0
2015-07-21T16,41.0,143.0,48.35,4.05,,1,1,1,1,0
2015-07-21T17,54.0,150.0,39.75,10.15,9.6,1,1,1,1,1
2015-07-21T18,51.0,140.0,36.35,11.95,71.6,1,1,1,1,1
2015-07-21T19,51.0,140.0,34.3,8.8,73.3,1,1,1,1,1
2015-07-21T20,61.0,125.0,28.15,4.7,66.55,1,1,1,1,1
2015-07-21T21,58.0,149.0,27.5,3.95,63.55,1,1,1,1,1
2015-07-21T22,29.0,59.0,29.95,9.6,79.1,1,1,1,1,1
2015-07-21T23,30.0,,29.85,6.35,74.8,1,0,1,1,1
2015-07-22T00,30.0,90.0,28.9,6.7,71.35,1,1,1,1,1
2015-07-22T01,36.0,108.0,35.65,9.75,69.55,1,1,1,1,1
2015-07-22T02,43.0,136.0,35.0,19.4,,1,1,1,1,0
2015-07-22T03,45.0,166.0,39.2,6.2,17.85,1,1,1,1,1
2015-07-22T04,33.0,232.0,38.9,13.9,17.6,1,1,1,1,1
2015-07-22T05,53.0,81.0,41.35,3.6,89.1,1,1,1,1,1
2015-07-22T06,42.0,151.0,41.5,16.3,34.9,1,1,1,1,1
2015-07-22T07,39.0,,44.45,18.45,19.8,1,0,1,1,1
2015-07-22T08,56.0,171.0,38.3,19.0,13.8,1,1,1,1,1
2015-07-22T09,35.0,146.0,43.75,19.65,12.4,1,1,1,1,1
2015-07-22T10,30.0,169.0,40.8,15.1,22.9,1,1,1,1,1
2015-07-22T11,62.0,262.0,58.8,7.7,21.55,1,1,1,1,1
2015-07-22T12,94.0,462.0,54.55,10.2,20.6,1,1,1,1,1
2015-07-22T13,43.0,191.0,44.4,1.3,20.55,1,1,1,1,1
2015-07-22T14,71.0,229.0,46.6,6.4,34.8,1,1,1,1,1
2015-07-22T15,29.0,11.0,44.75,14.45,33.75,1,1,1,1,1
2015-07-22T16,30.0,121.0,34.0,7.95,32.9,1,1,1,1,1
2015-07-22T17,24.0,105.0,33.15,14.15,31.8,1,1,1,1,1
2015-07-22T18,35.0,114.0,34.6,21.15,24.9,2,2,2,2,1
2015-07-22T19,49.0,110.0,35.2,0.5,23.25,1,1,1,1,1
2015-07-22T20,40.0,140.0,24.7,6.5,21.35,1,1,1,1,1
