hour_utc,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,surface_pressure,wind_speed_10m,wind_direction_10m,wind_speed_100m,boundary_layer_height
2025-12-16T03,105.7,107.3,19.0,81.0,35.1,11.7,90,0.0,0,992.8,10.3,272,20.8,130.0
2025-12-16T04,103.8,105.2,15.9,102.0,36.8,14.3,84,0.0,0,993.6,8.9,276,23.4,225.0
2025-12-16T05,95.2,96.6,10.7,132.0,37.9,16.9,76,0.0,0,993.8,9.5,284,14.7,345.0
2025-12-16T06,84.1,86.1,6.6,155.0,37.6,19.1,70,0.0,0,993.2,10.5,286,14.5,455.0
2025-12-16T07,75.2,77.8,4.3,169.0,35.0,20.7,63,0.0,0,992.5,11.3,287,15.7,540.0
2025-12-16T08,69.4,72.4,3.2,178.0,31.1,21.7,59,0.0,0,991.6,11.8,286,16.3,575.0
2025-12-16T09,67.1,70.5,4.6,177.0,28.0,22.1,58,0.0,0,990.9,11.8,283,16.8,620.0
2025-12-16T10,65.7,69.2,10.4,163.0,26.4,21.9,60,0.0,0,991.0,11.5,279,17.7,635.0
2025-12-16T11,67.3,70.5,18.8,139.0,25.5,20.2,68,0.0,0,991.0,7.6,277,18.6,475.0
2025-12-16T12,56.9,59.1,25.2,116.0,26.3,17.0,77,0.0,6,990.6,7.1,280,19.9,160.0
2025-12-16T13,64.7,67.5,25.1,110.0,27.0,15.8,79,0.0,0,991.3,7.7,288,22.2,135.0
2025-12-16T14,69.6,72.6,25.0,103.0,27.9,14.9,81,0.0,0,991.9,8.4,286,23.8,130.0
2025-12-16T15,73.1,76.6,24.3,96.0,28.2,14.2,83,0.0,0,992.1,8.1,283,22.9,110.0
2025-12-16T16,78.0,82.0,22.9,92.0,27.4,13.5,85,0.0,0,992.3,7.6,278,22.6,105.0
2025-12-16T17,83.1,87.5,21.0,88.0,26.0,12.8,87,0.0,2,992.1,7.3,281,22.1,100.0
2025-12-16T18,84.5,88.9,18.7,86.0,24.5,12.1,90,0.0,1,992.3,6.0,287,18.9,75.0
2025-12-16T19,83.6,87.8,15.8,85.0,22.8,11.2,92,0.0,0,992.0,5.6,295,18.4,70.0
2025-12-16T20,83.4,87.5,12.7,85.0,21.0,10.7,94,0.0,0,991.9,5.4,291,18.1,65.0
2025-12-16T21,83.6,87.8,10.2,84.0,19.7,10.3,94,0.0,0,991.9,6.2,287,19.5,75.0
2025-12-16T22,84.1,88.5,8.6,83.0,19.3,10.0,95,0.0,9,991.8,6.2,282,19.6,85.0
2025-12-16T23,84.8,89.2,7.8,81.0,19.4,9.8,95,0.0,8,991.4,7.0,271,20.7,95.0
2025-12-17T00,92.7,96.6,9.3,75.0,19.4,9.2,96,0.0,1,991.7,6.8,272,19.7,100.0
2025-12-17T01,95.2,99.4,12.4,71.0,20.5,8.9,96,0.0,1,992.3,6.1,275,19.5,100.0
2025-12-17T02,100.4,104.5,16.4,66.0,22.0,9.0,95,0.0,0,992.9,6.3,270,19.1,95.0
2025-12-17T03,101.7,105.7,18.2,69.0,23.0,11.9,88,0.0,0,993.8,8.8,265,18.6,135.0
2025-12-17T04,100.8,104.3,15.6,87.0,23.4,14.3,84,0.0,0,994.6,7.6,258,19.7,210.0
2025-12-17T05,95.9,100.8,10.8,112.0,23.3,16.8,76,0.0,0,994.9,7.9,259,12.1,275.0
2025-12-17T06,85.7,92.0,7.0,133.0,22.7,19.0,72,0.0,0,994.6,8.8,275,12.5,360.0
2025-12-17T07,75.0,81.5,4.5,147.0,21.0,20.8,65,0.0,0,993.8,9.2,286,12.8,445.0
2025-12-17T08,67.5,73.8,3.0,156.0,18.7,21.9,61,0.0,0,993.1,9.2,293,12.6,535.0
2025-12-17T09,62.4,68.5,4.7,156.0,17.2,22.5,59,0.0,0,992.3,8.7,291,12.0,575.0
2025-12-17T10,60.3,66.1,11.9,141.0,17.0,22.3,61,0.0,0,992.1,7.7,286,11.6,580.0
2025-12-17T11,61.2,66.4,22.3,116.0,17.5,20.4,74,0.0,0,991.9,5.2,270,13.4,205.0
2025-12-17T12,67.1,71.5,32.0,93.0,18.6,17.2,76,0.0,0,991.7,6.3,275,17.9,100.0
2025-12-17T13,70.8,75.2,32.5,87.0,19.6,15.8,78,0.0,0,992.3,7.3,286,21.0,85.0
2025-12-17T14,74.5,79.2,33.0,79.0,21.0,14.8,80,0.0,0,992.6,7.2,283,21.2,80.0
2025-12-17T15,77.3,82.7,32.9,72.0,21.9,13.9,80,0.0,0,992.8,6.5,276,19.9,65.0
2025-12-17T16,79.6,85.7,31.8,68.0,21.9,13.1,82,0.0,0,993.1,6.0,280,19.3,60.0
2025-12-17T17,82.2,88.9,30.1,65.0,21.4,12.5,83,0.0,0,992.9,5.2,282,18.0,55.0
2025-12-17T18,81.7,88.9,27.9,63.0,20.6,11.9,86,0.0,0,993.3,4.0,280,15.3,45.0
2025-12-17T19,78.7,86.8,25.0,61.0,19.1,11.1,88,0.0,0,993.1,3.9,304,15.1,45.0
2025-12-17T20,77.3,85.9,21.8,61.0,17.3,10.7,90,0.0,48,993.3,3.1,332,13.8,40.0
2025-12-17T21,76.8,85.9,19.3,59.0,16.1,10.2,93,0.0,97,993.2,2.8,333,12.7,35.0
2025-12-17T22,76.8,86.6,17.5,57.0,15.6,9.7,95,0.0,61,993.0,2.9,300,12.2,30.0
2025-12-17T23,77.3,87.3,16.5,54.0,15.8,9.2,96,0.0,30,992.8,3.4,286,11.9,30.0
2025-12-18T00,109.9,122.0,26.6,41.0,24.6,8.9,100,0.0,96,993.1,4.3,272,12.9,40.0
2025-12-18T01,116.6,129.5,34.7,30.0,29.3,8.7,100,0.0,98,993.7,3.6,270,12.2,35.0
2025-12-18T02,136.0,149.5,45.3,17.0,35.7,8.6,100,0.0,98,994.3,4.0,260,11.9,35.0
2025-12-18T03,151.8,163.0,49.0,20.0,39.5,11.0,95,0.0,90,995.2,5.7,252,11.7,55.0
2025-12-18T04,131.8,140.6,39.2,55.0,38.4,13.7,89,0.0,86,996.1,3.1,260,11.1,105.0
2025-12-18T05,107.3,121.5,22.7,105.0,34.8,16.3,83,0.0,98,996.3,3.1,294,5.3,185.0
2025-12-18T06,93.1,110.6,9.9,145.0,31.5,17.9,79,0.0,100,995.9,3.8,311,5.2,285.0
2025-12-18T07,79.6,99.4,4.3,164.0,29.4,19.6,72,0.0,100,995.0,4.7,313,6.2,405.0
2025-12-18T08,67.5,87.8,2.5,172.0,27.8,20.6,68,0.0,100,994.2,5.9,308,7.7,485.0
2025-12-18T09,63.1,82.2,5.3,169.0,26.9,21.1,66,0.0,100,993.5,7.3,308,9.8,540.0
2025-12-18T10,61.5,78.9,14.8,150.0,26.8,21.0,67,0.0,77,993.0,8.3,314,11.6,535.0
2025-12-18T11,66.4,80.1,28.9,121.0,27.6,19.4,77,0.0,22,992.8,5.1,318,13.2,385.0
2025-12-18T12,97.6,113.6,37.4,104.0,31.5,16.4,80,0.0,99,992.5,4.9,327,14.5,85.0
2025-12-18T13,115.0,130.9,45.2,87.0,36.3,15.0,84,0.0,100,992.8,5.1,324,15.2,55.0
2025-12-18T14,131.8,147.6,55.7,63.0,42.8,14.3,87,0.0,100,992.9,4.8,326,15.3,50.0
2025-12-18T15,146.7,162.5,62.4,46.0,47.6,13.5,89,0.0,100,993.2,4.8,331,15.7,45.0
2025-12-18T16,158.3,173.7,62.3,40.0,49.6,13.1,91,0.0,100,993.4,4.0,342,14.5,40.0
2025-12-18T17,164.4,179.7,58.3,40.0,49.9,12.4,93,0.0,100,993.1,3.3,347,12.6,30.0
2025-12-18T18,161.6,176.5,52.2,43.0,48.1,11.6,97,0.0,100,992.7,3.2,344,12.2,25.0
2025-12-18T19,153.7,166.7,43.0,49.0,42.8,10.6,100,0.0,100,992.3,4.4,333,14.0,30.0
2025-12-18T20,141.1,152.7,31.6,58.0,35.2,10.2,100,0.0,100,991.8,3.4,313,13.1,30.0
2025-12-18T21,130.9,141.1,22.7,64.0,29.2,9.8,100,0.0,100,991.7,4.2,295,13.6,30.0
2025-12-18T22,123.4,131.8,18.1,66.0,25.9,9.5,100,0.0,100,991.5,4.3,275,13.5,35.0
2025-12-18T23,116.9,123.9,15.9,67.0,24.1,9.4,100,0.0,100,991.1,4.5,268,14.5,45.0
2025-12-19T00,115.5,121.1,16.0,64.0,24.1,9.3,100,0.0,100,991.4,4.5,272,15.5,50.0
2025-12-19T01,112.0,116.4,20.0,59.0,25.1,9.1,100,0.0,100,991.9,3.6,273,14.9,50.0
2025-12-19T02,113.4,117.1,25.2,54.0,26.5,9.4,100,0.0,100,992.5,3.5,261,13.6,60.0
2025-12-19T03,110.8,113.2,27.0,58.0,27.8,10.9,99,0.0,100,993.3,4.7,277,11.9,70.0
2025-12-19T04,104.1,105.5,22.2,82.0,29.4,12.3,98,0.0,100,993.9,5.4,285,7.7,85.0
2025-12-19T05,89.6,90.8,14.0,115.0,30.9,14.3,92,0.0,67,994.1,4.3,265,6.8,140.0
2025-12-19T06,71.2,71.9,7.7,140.0,31.2,16.4,84,0.0,77,994.0,4.5,270,6.1,245.0
2025-12-19T07,54.9,55.6,4.2,150.0,29.2,18.6,73,0.0,100,992.8,6.2,285,8.3,360.0
2025-12-19T08,48.1,48.5,2.5,152.0,26.0,19.9,66,0.0,96,992.0,7.1,291,9.8,435.0
2025-12-19T09,43.5,43.8,4.9,146.0,23.7,20.5,63,0.0,64,990.9,6.6,286,8.8,460.0
2025-12-19T10,41.3,41.4,13.7,129.0,22.9,20.5,63,0.0,96,990.3,6.5,276,9.1,440.0
2025-12-19T11,44.5,44.6,26.5,104.0,23.0,18.7,76,0.0,50,990.0,4.5,277,11.5,210.0
2025-12-19T12,104.3,105.7,48.4,82.0,30.3,16.2,78,0.0,0,989.4,3.3,292,12.4,50.0
2025-12-19T13,117.8,119.0,53.5,71.0,33.1,14.5,83,0.0,0,989.4,4.5,272,13.9,40.0
2025-12-19T14,129.0,130.4,60.5,55.0,36.9,13.3,85,0.0,0,989.4,5.3,278,15.9,40.0
2025-12-19T15,137.8,138.8,65.8,42.0,40.1,12.5,86,0.0,0,989.8,4.7,288,16.2,40.0
2025-12-19T16,147.1,147.6,68.7,33.0,42.5,11.9,87,0.0,0,990.1,4.3,292,15.5,40.0
2025-12-19T17,155.5,156.5,69.9,27.0,44.2,11.3,88,0.0,0,989.7,3.3,276,13.4,30.0
2025-12-19T18,156.9,157.9,68.1,24.0,43.7,10.8,90,0.0,0,989.5,3.3,276,13.9,35.0
2025-12-19T19,148.1,149.0,61.4,25.0,39.2,9.9,93,0.0,0,988.6,2.9,281,12.9,25.0
2025-12-19T20,137.4,138.3,51.7,28.0,32.4,9.4,94,0.0,0,988.6,2.9,277,12.6,25.0
2025-12-19T21,128.5,129.5,43.7,31.0,27.0,8.9,96,0.0,0,988.2,2.7,250,10.8,25.0
2025-12-19T22,122.5,123.4,38.7,31.0,23.8,8.2,97,0.0,0,988.1,3.8,239,11.0,30.0
2025-12-19T23,115.7,116.4,35.3,31.0,21.8,7.9,98,0.0,0,987.8,3.7,241,11.7,30.0
2025-12-20T00,148.5,149.5,42.8,20.0,31.8,7.8,100,0.0,100,988.3,2.2,256,8.5,25.0
2025-12-20T01,149.5,150.4,47.6,13.0,37.9,7.9,99,0.0,100,988.9,0.9,270,7.1,35.0
2025-12-20T02,167.2,168.1,53.7,5.0,46.0,7.7,99,0.0,100,989.7,1.9,124,5.6,35.0
2025-12-20T03,190.5,191.4,54.0,13.0,50.2,8.7,97,0.0,99,990.7,1.9,163,5.2,45.0
2025-12-20T04,156.5,157.4,42.9,53.0,46.8,11.4,96,0.0,100,992.0,1.4,67,4.6,60.0
2025-12-20T05,107.1,108.3,26.1,109.0,39.5,14.7,87,0.0,56,992.4,1.3,82,2.6,85.0
2025-12-20T06,80.8,82.2,13.0,152.0,33.4,17.9,72,0.0,99,992.4,2.6,129,3.9,250.0
2025-12-20T07,63.8,65.2,5.6,172.0,29.8,19.7,64,0.0,100,991.6,1.7,148,2.8,410.0
2025-12-20T08,51.5,53.0,1.9,180.0,27.4,20.6,60,0.0,100,990.8,0.0,270,0.6,520.0
2025-12-20T09,47.1,48.7,5.8,175.0,27.0,21.0,58,0.0,100,990.3,1.3,304,1.2,545.0
2025-12-20T10,46.1,47.5,20.4,154.0,28.3,20.8,60,0.0,97,989.8,2.2,312,2.2,425.0
2025-12-20T11,58.6,59.8,42.6,121.0,31.7,19.2,76,0.0,98,989.4,3.1,324,4.8,60.0
2025-12-20T12,139.2,142.0,70.1,104.0,45.9,16.0,77,0.0,95,989.4,2.9,4,3.6,30.0
2025-12-20T13,178.3,181.6,95.5,73.0,57.7,15.2,77,0.0,43,989.8,2.9,30,6.0,25.0
2025-12-20T14,209.1,211.9,129.6,30.0,73.6,14.2,80,0.0,91,990.4,4.3,75,11.9,50.0
2025-12-20T15,216.1,218.9,147.4,2.0,82.2,13.4,86,0.0,41,991.0,5.4,94,15.1,90.0
2025-12-20T16,206.8,209.5,134.2,3.0,77.0,12.7,91,0.0,41,991.3,5.9,104,16.2,110.0
2025-12-20T17,196.5,198.8,104.8,19.0,64.5,11.9,94,0.0,8,991.1,6.6,111,17.8,120.0
2025-12-20T18,186.3,188.6,78.8,32.0,53.4,11.5,96,0.0,19,991.3,6.3,103,16.8,130.0
2025-12-20T19,178.3,180.7,62.9,37.0,46.3,10.9,98,0.0,88,991.3,4.8,110,14.8,115.0
2025-12-20T20,175.6,177.9,50.3,39.0,40.6,10.5,99,0.0,24,991.1,4.9,114,14.9,100.0
2025-12-20T21,175.1,177.4,40.4,40.0,36.3,10.2,99,0.0,13,990.7,4.4,109,13.8,85.0
2025-12-20T22,175.1,177.4,33.0,41.0,33.6,9.9,100,0.0,76,990.6,4.2,108,13.2,80.0
2025-12-20T23,174.6,177.0,28.4,40.0,32.4,9.6,100,0.0,100,990.2,4.8,119,13.6,85.0
2025-12-21T00,174.6,177.4,22.8,48.0,32.6,9.9,100,0.0,100,990.7,4.1,124,12.6,80.0
2025-12-21T01,177.9,180.7,27.3,40.0,34.3,10.2,99,0.0,100,991.2,3.9,127,10.6,100.0
2025-12-21T02,186.7,189.5,33.2,32.0,36.6,10.9,100,0.0,100,992.2,4.9,147,7.6,105.0
2025-12-21T03,189.5,191.4,35.4,37.0,38.1,11.3,98,0.0,100,993.0,5.5,148,7.0,85.0
2025-12-21T04,184.9,186.7,30.6,69.0,38.1,12.3,97,0.0,100,994.0,6.4,142,7.6,105.0
2025-12-21T05,179.3,181.6,22.1,116.0,37.2,14.6,86,0.0,100,994.3,6.7,128,8.8,235.0
2025-12-21T06,161.1,163.9,15.2,154.0,36.1,15.9,83,0.0,100,994.1,2.9,97,4.1,300.0
2025-12-21T07,135.0,137.8,9.9,179.0,34.2,17.8,76,0.0,100,993.6,3.4,84,4.9,370.0
2025-12-21T08,121.5,123.9,6.2,196.0,32.1,19.1,70,0.0,99,992.7,3.6,87,4.9,435.0
2025-12-21T09,113.9,116.2,8.8,198.0,32.0,19.8,66,0.0,98,992.2,3.3,81,4.5,475.0
2025-12-21T10,111.1,113.4,22.0,179.0,35.3,20.0,64,0.0,59,991.6,3.3,84,4.5,480.0
2025-12-21T11,121.1,122.9,41.5,146.0,40.6,19.4,73,0.0,28,991.2,1.3,106,4.2,95.0
2025-12-21T12,184.4,187.2,61.4,123.0,56.5,15.4,82,0.0,25,991.3,1.9,158,6.9,50.0
2025-12-21T13,219.8,222.1,78.5,95.0,64.1,14.4,86,0.0,37,992.0,2.4,171,6.7,40.0
2025-12-21T14,243.1,245.9,101.6,55.0,74.3,13.4,90,0.0,28,992.5,3.0,166,7.3,40.0
2025-12-21T15,256.1,258.9,115.6,27.0,80.4,12.8,93,0.0,26,993.0,3.1,167,7.9,40.0
2025-12-21T16,264.5,266.4,113.3,19.0,79.2,12.3,95,0.0,16,993.3,2.2,171,7.3,35.0
2025-12-21T17,264.5,266.4,102.0,21.0,73.9,11.9,96,0.0,77,993.3,2.7,157,8.6,35.0
2025-12-21T18,253.3,256.1,87.9,27.0,67.1,11.8,95,0.0,56,993.3,5.0,139,14.0,60.0
2025-12-21T19,235.6,238.0,71.0,35.0,58.5,11.4,96,0.0,100,992.9,5.0,154,15.1,70.0
2025-12-21T20,221.2,223.5,51.5,47.0,48.4,11.2,97,0.0,91,992.7,4.3,163,14.2,75.0
2025-12-21T21,211.4,213.7,36.1,56.0,40.5,10.8,98,0.0,42,992.5,4.4,171,13.8,60.0
2025-12-21T22,204.4,206.8,26.8,60.0,36.0,10.3,100,0.0,100,992.3,3.8,163,12.8,50.0
2025-12-21T23,199.3,202.1,21.6,61.0,33.8,10.3,100,0.0,100,992.2,2.7,152,10.5,55.0
2025-12-22T00,184.4,187.2,16.5,69.0,35.6,10.9,100,0.0,100,992.5,4.9,141,12.0,75.0
2025-12-22T01,195.6,198.4,27.4,53.0,39.6,11.2,99,0.0,100,993.0,4.9,141,6.7,75.0
2025-12-22T02,216.5,219.3,41.9,33.0,45.1,11.3,100,0.0,100,993.5,4.3,138,6.0,65.0
2025-12-22T03,227.2,229.6,49.1,33.0,49.1,11.8,99,0.0,100,994.0,5.1,153,6.0,90.0
2025-12-22T04,209.1,211.4,41.9,71.0,49.9,12.5,98,0.0,100,994.9,5.2,164,6.4,85.0
2025-12-22T05,190.9,193.7,27.3,129.0,49.2,14.5,88,0.0,100,995.3,3.9,158,5.0,240.0
2025-12-22T06,167.6,170.9,15.6,177.0,48.7,15.8,83,0.0,24,994.8,0.9,101,1.1,315.0
2025-12-22T07,151.8,156.0,9.1,207.0,48.7,17.8,78,0.0,0,993.9,2.3,23,3.0,330.0
2025-12-22T08,142.5,146.2,5.4,227.0,48.9,19.3,71,0.0,1,992.8,3.6,3,4.5,330.0
2025-12-22T09,136.0,140.2,8.2,231.0,49.8,20.1,67,0.0,0,991.8,4.2,353,5.4,360.0
2025-12-22T10,134.1,137.8,20.9,213.0,51.3,20.2,66,0.0,0,991.2,3.7,346,4.7,330.0
2025-12-22T11,144.4,147.1,40.1,180.0,53.6,19.2,79,0.0,0,990.7,2.5,315,5.6,110.0
2025-12-22T12,176.5,179.7,67.7,133.0,58.8,16.4,82,0.0,0,990.0,1.8,276,4.7,25.0
2025-12-22T13,219.8,223.5,86.2,104.0,71.7,15.3,86,0.0,0,990.3,1.6,276,5.5,20.0
2025-12-22T14,258.0,261.7,111.7,65.0,89.7,14.5,89,0.0,0,990.4,1.5,300,5.8,15.0
2025-12-22T15,284.1,287.8,131.0,33.0,103.7,13.6,92,0.0,0,990.6,1.7,347,6.9,15.0
2025-12-22T16,301.7,305.5,139.5,17.0,111.6,12.8,96,0.0,0,991.0,2.0,10,7.2,15.0
2025-12-22T17,311.1,314.8,141.7,10.0,115.5,12.4,98,0.0,0,990.9,1.4,360,7.1,15.0
2025-12-22T18,304.5,308.3,137.8,6.0,113.5,11.6,100,0.0,27,990.8,1.5,324,7.9,15.0
2025-12-22T19,286.8,290.6,126.1,6.0,101.9,10.7,100,0.0,100,990.6,1.8,270,7.3,15.0
2025-12-22T20,267.3,271.0,108.3,9.0,84.2,9.9,100,0.0,100,990.3,2.8,235,6.4,15.0
2025-12-22T21,248.7,252.4,89.9,16.0,69.1,10.4,99,0.0,100,990.1,4.0,231,8.2,20.0
2025-12-22T22,228.6,232.4,70.8,27.0,59.8,10.6,98,0.0,100,989.9,4.2,245,12.2,40.0
2025-12-22T23,211.9,215.6,51.2,42.0,53.1,10.6,99,0.0,100,989.8,4.4,249,15.3,55.0
2025-12-23T00,221.2,224.9,50.8,38.0,47.7,10.6,98,0.0,100,990.0,5.6,253,16.9,65.0
2025-12-23T01,216.5,220.3,49.1,39.0,45.7,10.9,99,0.0,100,990.3,5.0,270,16.7,85.0
2025-12-23T02,212.3,216.1,46.3,41.0,42.8,11.3,99,0.0,100,991.0,5.2,266,15.4,90.0
2025-12-23T03,194.6,197.9,41.0,52.0,39.3,11.9,98,0.0,100,991.7,7.1,286,13.0,110.0
2025-12-23T04,169.5,171.8,30.7,80.0,34.7,13.2,98,0.0,100,992.6,8.5,297,10.9,115.0
2025-12-23T05,141.6,145.3,18.0,117.0,29.4,15.2,91,0.0,8,992.9,7.2,289,10.9,185.0
2025-12-23T06,112.2,116.6,8.4,145.0,25.4,17.8,83,0.0,1,992.5,6.4,278,9.0,255.0
2025-12-23T07,95.5,99.4,4.2,158.0,23.5,20.0,75,0.0,0,991.8,7.7,288,10.6,345.0
2025-12-23T08,86.6,89.6,3.2,163.0,22.8,21.5,68,0.0,0,991.0,8.7,297,11.9,475.0
2025-12-23T09,80.8,83.6,4.9,160.0,22.2,22.2,63,0.0,0,990.4,10.0,303,14.2,585.0
2025-12-23T10,77.3,80.1,11.0,145.0,21.4,22.0,64,0.0,0,989.8,10.0,306,14.7,620.0
2025-12-23T11,79.4,81.7,19.9,122.0,20.8,20.5,73,0.0,0,989.4,6.4,308,15.6,585.0
2025-12-23T12,93.8,95.5,27.3,112.0,23.7,17.3,82,0.0,0,989.3,7.3,298,19.6,185.0
2025-12-23T13,98.7,100.8,25.9,108.0,24.3,15.8,86,0.0,0,989.6,8.1,295,22.5,155.0
2025-12-23T14,101.7,104.1,24.0,103.0,25.1,15.0,89,0.0,0,990.0,8.2,296,23.7,160.0
2025-12-23T15,102.2,104.8,21.7,99.0,25.6,14.4,89,0.0,0,990.4,8.3,297,23.9,165.0
2025-12-23T16,101.3,103.8,19.1,98.0,25.7,13.8,90,0.0,0,990.4,8.3,294,23.9,165.0
2025-12-23T17,99.0,101.7,16.2,99.0,25.4,13.4,91,0.0,0,990.4,8.3,294,24.0,175.0
2025-12-23T18,93.1,95.9,13.6,97.0,24.6,13.0,92,0.0,0,990.4,8.4,295,24.4,175.0
2025-12-23T19,84.3,87.1,11.5,92.0,22.9,12.7,92,0.0,0,990.1,8.8,301,25.1,180.0
2025-12-23T20,75.9,78.9,9.8,85.0,20.7,12.4,92,0.0,0,990.0,8.7,302,24.8,190.0
2025-12-23T21,68.5,71.5,8.6,78.0,18.5,12.2,93,0.0,0,989.8,8.5,302,24.4,195.0
2025-12-23T22,61.9,64.7,8.0,72.0,16.4,11.4,94,0.0,0,989.6,7.7,298,22.7,175.0
2025-12-23T23,56.0,58.8,8.0,66.0,14.4,10.5,95,0.0,0,989.4,7.6,289,21.4,150.0
2025-12-24T00,48.5,50.5,8.5,61.0,12.0,10.7,94,0.0,0,989.6,7.4,284,21.5,160.0
2025-12-24T01,47.0,48.9,11.1,55.0,12.5,9.6,94,0.0,0,989.8,7.9,282,22.2,150.0
2025-12-24T02,48.9,50.4,14.5,48.0,13.2,9.5,94,0.0,0,990.6,7.8,275,22.0,135.0
2025-12-24T03,48.9,50.2,16.0,47.0,13.4,11.7,90,0.0,0,991.5,10.6,271,20.7,170.0
2025-12-24T04,46.8,47.8,13.9,58.0,12.9,13.6,87,0.0,0,992.5,8.6,260,19.9,230.0
2025-12-24T05,40.6,41.6,9.8,76.0,12.0,15.8,80,0.0,0,992.7,9.0,265,13.3,325.0
2025-12-24T06,32.5,33.4,6.5,92.0,11.1,18.3,71,0.0,0,992.4,10.4,271,14.6,805.0
2025-12-24T07,22.1,23.6,4.1,105.0,10.0,19.7,54,0.0,0,991.6,13.6,290,18.9,980.0
2025-12-24T08,18.0,20.0,2.4,116.0,8.8,20.1,50,0.0,0,991.0,12.9,293,17.8,1035.0
2025-12-24T09,17.2,19.2,3.1,120.0,8.2,20.1,50,0.0,0,990.3,12.3,295,17.2,1075.0
2025-12-24T10,17.1,18.7,7.5,112.0,8.3,19.8,52,0.0,0,990.2,11.4,293,16.7,1105.0
2025-12-24T11,19.4,20.8,14.4,96.0,9.1,18.3,60,0.0,0,989.8,6.9,295,16.6,625.0
2025-12-24T12,24.6,26.0,24.2,78.0,11.8,15.4,69,0.0,0,989.7,6.3,283,17.4,125.0
2025-12-24T13,41.9,43.2,35.8,63.0,18.2,14.0,74,0.0,0,989.9,6.3,288,18.1,75.0
2025-12-24T14,58.2,60.3,51.7,42.0,27.0,13.1,75,0.0,0,990.2,5.4,290,16.4,50.0
2025-12-24T15,73.1,76.1,63.4,26.0,33.5,12.2,77,0.0,0,990.7,5.5,287,15.6,45.0
2025-12-24T16,85.0,88.5,67.9,17.0,35.9,11.5,78,0.0,0,990.8,5.6,295,16.4,45.0
2025-12-24T17,93.1,97.1,68.3,13.0,36.0,10.8,80,0.0,0,990.7,5.6,274,16.5,45.0
2025-12-24T18,91.5,95.9,65.1,12.0,34.0,10.4,82,0.0,0,990.8,3.9,257,14.1,35.0
2025-12-24T19,81.0,85.2,56.6,16.0,29.0,9.3,85,0.0,0,990.4,4.3,255,13.7,35.0
2025-12-24T20,69.6,73.8,44.5,22.0,22.0,8.6,88,0.0,0,990.4,5.0,251,15.4,40.0
2025-12-24T21,61.0,65.0,34.6,28.0,16.5,8.1,88,0.0,0,990.0,4.8,255,15.9,45.0
2025-12-24T22,55.9,59.5,28.8,31.0,13.7,7.7,88,0.0,0,990.0,5.0,244,15.2,45.0
2025-12-24T23,52.0,55.3,25.1,32.0,12.3,7.3,89,0.0,0,989.6,4.9,242,15.1,50.0
2025-12-25T00,52.2,55.2,25.9,30.0,12.3,6.8,93,0.0,0,990.2,5.6,243,15.3,50.0
2025-12-25T01,49.9,52.5,27.4,27.0,14.2,6.6,91,0.0,0,990.6,5.2,243,15.7,50.0
2025-12-25T02,55.3,58.1,29.3,24.0,16.8,6.5,90,0.0,0,991.5,5.6,245,16.2,55.0
2025-12-25T03,59.3,61.9,28.7,29.0,18.7,9.0,83,0.0,2,992.7,6.7,250,14.2,65.0
2025-12-25T04,57.3,59.4,23.5,50.0,19.3,11.7,77,0.0,0,993.7,2.9,240,11.7,105.0
2025-12-25T05,50.1,51.3,15.8,79.0,19.2,14.4,70,0.0,0,993.9,2.6,282,5.0,165.0
2025-12-25T06,41.8,43.5,9.6,103.0,18.6,17.1,62,0.0,0,993.6,3.9,286,5.5,285.0
2025-12-25T07,35.5,37.7,5.1,120.0,17.1,18.7,56,0.0,0,992.9,5.4,284,7.3,445.0
2025-12-25T08,30.4,33.1,2.0,133.0,15.1,19.6,52,0.0,0,992.1,5.7,283,7.6,650.0
2025-12-25T09,28.4,31.1,3.7,135.0,14.3,20.0,50,0.0,0,991.4,5.6,287,7.4,765.0
2025-12-25T10,27.8,30.3,12.3,121.0,15.1,19.8,52,0.0,11,991.3,5.7,283,7.8,735.0
2025-12-25T11,32.6,34.6,25.6,97.0,17.1,18.3,68,0.0,63,991.0,3.5,298,8.7,140.0
2025-12-25T12,72.2,75.2,39.9,75.0,21.2,15.7,68,0.0,9,990.8,2.1,301,7.7,30.0
2025-12-25T13,100.4,103.4,55.7,55.0,28.9,14.4,72,0.0,99,991.2,1.4,270,6.8,15.0
2025-12-25T14,121.1,124.3,77.2,28.0,39.7,13.2,77,0.0,98,991.6,1.5,240,7.0,15.0
2025-12-25T15,135.5,138.3,92.4,8.0,48.7,11.9,82,0.0,100,992.2,1.9,229,7.6,15.0
2025-12-25T16,145.3,148.1,95.3,2.0,54.3,11.2,85,0.0,100,992.4,1.2,219,7.1,15.0
2025-12-25T17,155.1,157.9,91.8,4.0,58.2,10.9,86,0.0,100,992.3,0.8,207,7.0,10.0
2025-12-25T18,158.8,162.1,87.1,7.0,59.7,10.4,88,0.0,99,992.2,0.6,198,6.2,10.0
2025-12-25T19,153.2,156.9,82.6,10.0,58.5,9.6,90,0.0,100,991.8,1.0,202,4.8,15.0
2025-12-25T20,148.1,151.8,76.9,14.0,54.9,9.0,92,0.0,100,991.7,1.7,221,4.5,15.0
2025-12-25T21,143.4,146.7,70.7,17.0,50.2,8.6,92,0.0,100,991.3,1.9,253,5.6,20.0
