hour_utc,pm25,pm10,no2,o3,so2,pm25_n,pm10_n,no2_n,o3_n,so2_n
2022-03-26T02,195.0,403.0,69.1,11.3,49.6,1,1,1,1,1
2022-03-26T03,138.0,365.0,37.2,46.2,32.7,1,1,1,1,1
2022-03-26T04,81.0,269.0,32.2,64.8,33.7,1,1,1,1,1
2022-03-26T05,72.0,260.0,19.7,77.8,,1,1,1,1,0
2022-03-26T06,47.0,285.0,13.1,76.3,15.9,1,1,1,1,1
2022-03-26T07,42.0,339.0,15.2,76.2,16.4,1,1,1,1,1
2022-03-26T08,35.0,291.0,11.6,75.0,10.1,1,1,1,1,1
2022-03-26T09,30.0,224.0,12.1,73.2,9.0,1,1,1,1,1
2022-03-26T10,28.0,197.0,11.9,70.9,8.4,1,1,1,1,1
2022-03-26T11,29.0,175.0,15.6,,,1,1,1,0,0
2022-03-26T12,33.0,180.0,31.1,58.2,12.0,1,1,1,1,1
2022-03-26T13,38.0,186.0,45.3,40.6,14.3,1,1,1,1,1
2022-03-26T14,45.0,213.0,50.5,34.0,26.1,1,1,1,1,1
2022-03-26T15,58.0,218.0,56.1,30.2,42.1,1,1,1,1,1
2022-03-26T16,62.0,195.0,64.8,24.7,31.1,1,1,1,1,1
2022-03-26T17,68.0,239.0,56.7,24.1,,1,1,1,1,0
2022-03-26T18,81.0,246.0,62.9,20.0,26.7,1,1,1,1,1
2022-03-27T02,129.0,337.0,58.4,20.5,37.7,1,1,1,1,1
2022-03-27T04,92.0,291.0,24.9,79.4,25.4,1,1,1,1,1
2022-03-27T05,78.0,255.0,24.7,88.9,,1,1,1,1,0
2022-03-27T06,68.0,235.0,20.5,97.1,23.0,1,1,1,1,1
2022-03-27T07,64.0,208.0,17.3,96.9,19.4,1,1,1,1,1
2022-03-27T08,38.0,178.0,12.3,78.8,11.1,1,1,1,1,1
2022-03-27T09,31.0,153.0,11.9,77.6,9.3,1,1,1,1,1
2022-03-27T10,29.0,141.0,13.1,77.1,9.5,1,1,1,1,1
2022-03-27T11,27.0,146.0,17.1,71.3,,1,1,1,1,0
2022-03-27T12,33.0,155.0,28.15,64.15,12.15,1,1,1,1,1
2022-03-27T17,105.0,416.0,85.1,3.7,,1,1,1,1,0
2022-03-27T18,117.0,459.0,81.1,5.1,8.3,1,1,1,1,1
2022-03-27T19,96.0,335.0,80.1,,8.7,1,1,1,0,1
2022-03-27T20,127.0,514.0,,5.6,,1,1,0,1,0
2022-03-27T21,144.0,569.0,73.2,6.6,9.7,1,1,1,1,1
2022-03-27T22,149.0,514.0,,19.8,14.2,1,1,0,1,1
2022-03-27T23,164.0,523.0,76.1,26.6,,1,1,1,1,0
2022-03-28T00,174.0,459.0,62.6,15.0,6.9,1,1,1,1,1
2022-03-28T01,149.0,436.0,93.0,7.6,8.9,1,1,1,1,1
2022-03-28T02,149.0,462.0,155.2,6.2,21.0,1,1,1,1,1
2022-03-28T03,135.0,410.0,162.8,5.6,18.6,1,1,1,1,1
2022-03-28T04,75.0,252.0,93.9,27.5,14.8,1,1,1,1,1
2022-03-28T05,44.0,173.0,47.5,59.9,,1,1,1,1,0
